tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
153,153,53.86645,19.04412,9579.3,327.0,LOT283,0,11.0,44.2772,3.163,38.4929,48.3926,75.0391,1.3824,0.0,0.9905,0.0425,-0.0318,0.1128,0.393,0.5876,0.379,0.3276,-45.7089,-47.2252,-47.4492,-3.0886,-0.2377,2.8541,218.7343,0.1015,69.8858,-2190.5896,2331.4632,-1858.272,-2249.8707,800.8265,1746.989,-964.1552,19895742.3559,21573166.1055,23496864.3494,21970661.4697,21275247.3836,22000537.354,22240434.6749,21627629.1813,1001471.1586,515403.0596,718486.7512,-5626.7978,-462038.0552,-1460388.1159,2139018.748,1067779.3547,650.9729,642.6727,866.463,648.5357,751.5342,774.6723,748.1727,947.963,831.3838,871.1285,803.5312,535.7116,735.0224,693.1879,845.8558,998.2452,1584.3362,1571.4669,1558.3583,1397.742,1349.7429,1470.2948,1341.4161,1574.2084,1850.5587,1568.07,1619.8765,1440.7563,1670.1714,1550.4764,1329.3324,1624.7174,194.3505,-67.025,-263.3197,-318.9168,118.3157,239.7341,152.5837,80.6969,-0.0656,-0.0291,-0.0229,0.0143,-0.0414,-0.0335,-0.1248,-0.0125,47.2588,45.4438,47.2151,45.5762,42.2075,44.7762,47.672,46.2104
154,154,53.87757,19.03155,9560.6,327.0,LOT283,0,9.0,43.33,2.4265,39.1646,49.0496,71.7437,2.2071,0.0,1.0226,0.05,-0.0444,0.092,0.5628,0.5074,0.3602,0.4064,-44.4065,-47.6663,-45.0775,-0.1854,0.2605,0.3969,220.1173,0.1493,2707.4561,616.3411,149.3001,-1196.2427,316.3804,590.7427,-488.7923,-1925.834,25288213.8997,19261702.9519,23383605.9105,19222096.9858,21934402.1208,20507109.4666,24838227.7416,20306423.7678,-206020.139,178169.0508,-752677.3848,1396096.7415,664020.0097,-132628.5398,-286149.5796,-996015.8798,783.6628,873.651,597.3089,691.1713,822.2648,825.8452,785.7008,788.6438,823.9353,803.4455,929.2342,654.0998,882.8296,993.2732,701.7433,926.9945,1539.1996,1458.4369,1391.9418,1346.8548,1597.2892,1834.2321,1497.1587,1696.332,1379.9301,1268.7751,1636.4969,1512.5535,1736.5322,1402.4815,860.8692,1228.7868,239.3252,201.6274,-180.3564,-74.4107,-1.7653,154.3539,76.3934,183.0784,-0.0332,-0.0553,-0.0115,-0.0028,0.0217,0.0305,-0.1003,-0.0878,45.7186,44.0551,44.9099,47.2635,47.026,47.1549,48.8077,45.9112
155,155,53.88869,19.01898,9541.3,327.0,LOT283,0,9.0,45.4413,2.1549,41.3223,49.8537,80.821,1.3895,0.0,1.0171,0.041,-0.0407,0.1025,0.3883,0.536,0.3926,0.3897,-46.7382,-46.1338,-47.3935,-3.4005,0.0536,0.5645,220.4584,-0.4095,195.9092,-101.3863,130.7641,291.806,1308.7945,-404.324,-1371.4928,797.6383,21131724.7334,23997509.996,20405009.3722,18723210.0243,21456919.9193,21316466.2505,24833046.7475,21906864.9639,-1164244.0834,481879.5723,-1960278.4136,-1101113.5319,315533.6038,24143.3845,587064.1343,-159798.7395,883.9227,704.5921,857.5768,730.7151,808.9812,688.0762,847.6688,699.7896,805.5555,880.66,892.1254,655.4475,830.1031,652.7958,862.2874,747.0648,1561.5575,1423.1561,1670.9254,1274.6773,1566.5684,1351.5403,1382.2466,1349.1987,1328.4326,1538.9167,1431.4566,1532.3511,1497.8304,1186.2101,1664.4818,1635.4551,-75.4414,256.0973,237.8567,-266.1085,-344.1174,-96.2672,-254.542,71.3802,-0.0374,-0.0488,-0.0889,-0.0169,-0.1338,0.0393,-0.0532,0.0424,47.6168,48.7706,46.0655,45.8132,48.778,48.5917,45.4716,46.2076
156,156,53.89981,19.00642,9521.6,327.0,LOT283,0,10.0,44.6757,2.4139,40.1068,49.4757,67.8031,1.6427,0.0,0.9799,0.0333,0.0597,0.1291,0.4564,0.5556,0.4103,0.3757,-44.9228,-45.7902,-46.5535,3.7859,-0.5051,2.2802,217.2655,-0.1799,-346.161,-4088.0306,-1277.0352,-3544.8541,-1215.5147,-953.5633,-1889.4821,-3809.1062,22157221.3724,21421445.2418,20524477.2993,20369590.117,22500921.8378,18318302.7661,22081400.8487,18460965.2105,-695903.0945,545474.4864,1086025.9776,481733.7491,997947.5274,-1302241.9326,1837890.5582,-35442.281,711.0091,704.6774,876.0338,742.7067,789.2267,683.668,833.3811,638.663,599.1679,812.1998,878.6058,765.6342,642.664,704.0813,788.7382,726.8396,1688.1502,1481.4017,1433.5293,1280.6637,1382.8257,1392.279,1403.8273,1495.1896,1126.6741,1736.0936,1255.8013,1254.9783,1970.4076,1575.1471,1340.3626,1530.578,-133.4334,283.4744,-350.032,-134.7358,-162.3528,163.1524,95.0316,-97.881,0.043,0.1348,-0.063,0.0013,0.0267,-0.0809,-0.0537,-0.0358,44.3582,45.0358,46.3047,45.3077,44.9583,46.0715,46.3936,45.396
157,157,53.91093,18.99385,9501.6,327.0,LOT283,0,12.0,44.6762,3.003,39.5846,50.3026,79.3554,1.8637,0.0,0.96,0.0553,0.0163,0.0497,0.4016,0.4854,0.3818,0.4038,-46.3942,-45.8177,-49.7474,-0.0386,-0.3559,2.925,226.6973,0.0603,-1032.8193,1199.1878,1256.5372,-898.4979,1624.0801,3087.1707,294.2466,381.5386,23236763.6364,20774699.3457,21984879.5937,21780299.4447,21501061.5653,20231433.824,21701829.0717,21142297.1236,-1097116.6684,-303466.8094,907507.9852,248987.5816,-576105.8259,-382800.1952,-281422.3121,-58563.8852,844.8318,822.2446,721.7385,545.9924,700.6445,781.784,597.5055,804.9048,910.56,750.4791,750.474,933.5922,825.9547,727.1283,792.1445,679.3597,1609.9113,1430.5268,1635.9968,1330.5302,1355.8314,1752.9551,1714.7941,1567.1899,1773.0828,1568.576,1452.7963,1634.3817,1556.6749,1509.0394,1587.746,1469.8012,27.5541,-79.0384,-544.5006,-310.9867,-93.3448,-112.0662,91.6167,-131.5304,0.0344,-0.0332,0.0045,-0.0455,-0.024,-0.0512,0.0475,-0.0874,45.7056,45.512,48.7659,45.9877,45.3861,45.707,45.6546,45.9959
158,158,53.92206,18.98128,9481.6,327.0,LOT283,0,11.0,44.1135,3.2017,38.4696,50.0373,73.5012,1.9838,0.0,0.9898,0.0396,-0.0001,0.068,0.4342,0.4909,0.343,0.4271,-44.6126,-46.671,-46.9241,1.5662,0.0684,1.4141,218.7223,-0.0867,-399.2386,-1053.1341,1050.6574,738.6037,-1781.5421,412.2853,1855.9418,1679.9208,22862273.6441,22330265.9731,21422200.8025,23235333.8292,20693203.8302,22711763.1166,19992096.3946,20054031.1351,337143.8908,-161633.7263,766029.6806,278686.3079,-781422.1762,333279.2366,2468603.1645,782191.1005,1001.999,821.8601,770.336,827.6571,832.7054,696.2797,735.6786,958.2643,852.4449,911.6041,840.1391,895.2272,995.3183,709.2473,652.738,914.4158,1635.8553,1896.5853,1312.3986,1226.3245,1299.778,1500.455,1526.686,1742.9653,1337.512,1340.9377,1299.542,1249.387,967.9143,1504.0537,1942.5243,1533.5949,-188.313,260.3586,154.0012,139.5264,244.9119,-171.0298,-219.3805,137.5645,-0.0768,-0.0211,0.0184,-0.0277,0.0468,-0.0505,0.047,-0.0829,45.3305,46.026,47.1107,43.8632,45.642,47.6016,43.014,45.3532
159,159,53.93318,18.96871,9461.8,327.0,LOT283,0,10.0,47.656,2.541,41.989,51.674,68.3429,1.9991,0.0,1.01,0.0461,0.0341,0.0903,0.3552,0.4773,0.3709,0.4208,-46.0025,-47.2892,-47.8887,1.3363,0.2242,2.098,221.1462,0.0367,2340.0499,1517.1904,-252.1436,87.4003,-357.3041,-1093.0236,-778.9583,389.8741,20063752.7834,21257219.8065,19705159.8095,20182483.2438,21929083.1798,22137341.3718,20457067.7066,21291918.9626,-1238646.1526,327318.5002,45970.7489,112828.1529,980137.9291,134481.0767,-203343.1799,-1179830.4886,802.0804,740.89,980.5957,905.3671,733.3577,825.47,758.9386,831.5843,952.5799,880.6559,680.9018,848.7952,900.2004,941.3543,825.6628,837.9421,1489.872,1792.664,1392.3321,1511.1238,1594.1104,1582.0563,1624.6624,1614.5258,1259.6513,1497.9601,1775.9327,1578.6997,1343.27,1562.6907,1317.1866,1329.5734,173.172,26.725,160.1635,-222.5429,-90.2092,120.6431,235.3844,155.3503,0.0681,0.009,-0.0422,-0.1201,-0.0382,0.0061,-0.0577,0.0502,44.3658,46.7195,44.0364,47.0764,44.7583,46.561,42.3615,44.805
160,160,53.9443,18.95615,9442.4,327.0,LOT283,0,11.0,47.3454,2.0906,43.0366,51.4019,67.8786,2.9977,0.0,1.0092,0.0527,-0.013,0.1122,0.4359,0.5957,0.3948,0.3775,-46.9571,-45.6295,-48.788,-2.2832,-0.3646,0.4252,215.3475,-0.4143,130.3968,-1249.4593,-1029.0737,1844.4173,-2434.9809,243.6243,3057.6685,2122.113,20759392.5546,20998192.7558,19888909.2798,21910140.0414,21909593.6409,22943584.6887,22270246.5519,21742503.4893,-104470.9239,-107174.8815,-809132.253,-1426081.5201,542278.4669,162137.8379,-1137494.5198,-969353.9928,634.5107,709.8084,757.6728,762.7951,893.1315,781.6707,741.7747,681.0668,791.7574,819.2527,919.3271,797.4848,957.8484,823.1941,697.3941,849.9523,1358.0911,1511.4031,1483.2906,1611.1733,1465.7161,1355.6637,1445.7954,1410.8149,1386.6618,1012.1511,1417.3735,1686.8865,1930.1906,1784.8583,1815.219,1288.6851,-11.4393,106.998,63.3445,11.28,58.7879,-38.5872,-206.3914,129.6819,-0.0484,0.0033,-0.0451,0.0002,0.0029,0.0168,-0.0348,0.0372,46.877,43.378,44.8176,46.0773,42.4333,46.3908,47.4842,44.3895
161,161,53.95542,18.94358,9423.6,327.0,LOT283,0,9.0,44.4649,3.0424,39.4966,49.1865,94.3901,1.9808,0.0,0.9836,0.0532,0.0332,0.0634,0.3691,0.5386,0.3902,0.42,-43.5141,-44.0761,-50.2774,2.7409,0.3855,3.2999,223.6498,-0.2016,-143.7734,-1191.8423,3.2013,-607.8661,-1072.1595,-753.3031,967.2416,358.0444,22133823.4236,22537256.7882,21624481.0514,22389438.6547,22165328.7665,22753479.4403,24173274.43,21072858.761,356231.1919,-329200.5935,574118.2597,111253.8994,92312.2744,-1681622.22,671076.3606,-677198.5196,698.4647,827.9911,808.4386,832.7585,764.9619,835.3216,732.3654,812.2611,870.8997,685.3392,900.7884,710.9809,646.0915,694.9043,578.591,1001.7792,1368.2223,1176.808,1440.3143,1386.1633,1592.8252,1567.9702,1399.5513,1462.6556,1636.6402,1589.6351,1610.144,1253.0588,1781.4144,1698.8777,1207.8039,1445.6873,9.468,36.3875,49.0705,-129.5983,126.6952,320.913,34.3208,151.1759,0.0467,-0.031,-0.0523,-0.011,-0.0111,-0.043,-0.0134,0.0523,43.6618,42.1003,45.0537,42.868,44.8823,47.4269,43.1805,47.5183
162,162,53.96654,18.93101,9405.5,327.0,LOT283,0,10.0,45.3168,1.2025,40.8009,50.3015,92.038,2.0117,0.0,1.01,0.0388,-0.0536,0.0896,0.432,0.518,0.3917,0.4475,-44.6121,-47.9137,-48.8335,-0.4712,-0.1853,2.9584,220.7598,-0.2184,-556.3385,157.6354,-3227.011,-2607.3264,-50.9054,-248.2363,367.3669,1397.5109,23190745.6509,18377989.1242,22337412.9503,18527765.2093,20524103.0826,24135733.9992,23549830.2219,23159509.4409,1971937.7834,1909635.6876,1612915.3508,-912474.6016,-32863.9737,456223.2867,-35736.4604,1260169.0467,793.7783,824.1627,857.5521,724.709,788.3215,973.688,886.7298,859.5422,725.0913,928.5482,780.7322,938.0422,756.1184,857.6286,920.0723,670.6448,1430.613,1727.1831,1375.9402,1538.7094,1345.5065,1346.8007,1650.6658,1476.8767,1842.2408,1668.8238,1511.0313,1700.5387,1278.3202,1442.5866,1641.8697,1530.6085,-136.2399,56.5509,-358.6715,110.1578,52.3482,-50.171,-1.2655,178.8019,-0.0008,-0.0183,0.0587,0.0039,0.08,0.08,-0.0016,0.0599,48.9299,44.6467,45.6677,42.5002,46.479,43.2579,46.4444,42.2693
163,163,53.97766,18.91844,9388.4,327.0,LOT283,0,11.0,44.0436,2.2708,39.956,48.1303,74.753,1.5698,0.0,1.0105,0.0567,0.0375,0.1247,0.4536,0.5099,0.4117,0.3321,-44.4362,-49.5245,-49.6851,3.9246,0.0925,1.0224,217.4377,-0.0332,-679.3885,1366.0118,3313.8261,-61.8952,-481.3387,1511.4006,2459.5095,-1565.4324,20316885.8483,21631883.1636,23497534.9752,20319358.7283,22814183.8974,23926034.7099,19756477.9662,19931804.1397,1062650.7306,687974.4184,783865.0367,393283.7251,-408457.304,745089.2681,-45146.6257,722555.7202,618.5207,802.0352,831.6286,725.5453,764.4962,749.8799,647.6791,793.4609,689.8472,755.3305,972.966,776.08,644.1983,845.9067,908.8635,734.9976,1404.8436,1560.27,1407.4103,1335.2281,1652.8998,1673.5182,1504.6388,1664.0395,1754.7227,1372.8487,1573.6779,1537.8432,1626.8431,1483.6018,1579.8805,1467.2169,-250.3499,128.0348,13.2621,-113.1704,-16.2028,77.724,-4.8106,-325.6354,0.007,0.0593,-0.0434,0.078,-0.0093,-0.0385,-0.0345,0.0169,46.4916,44.7612,43.867,42.7997,44.049,48.203,46.2584,45.0804
164,164,53.98878,18.90587,9372.4,327.0,LOT283,0,10.0,44.3369,2.6811,38.7423,49.3491,67.2549,2.3372,0.0,0.9877,0.0465,-0.0075,0.1366,0.3863,0.4677,0.384,0.3679,-44.1306,-45.6582,-47.653,-0.8568,-0.1343,2.5277,217.6604,-0.1293,1279.3419,1664.1049,-2207.9853,-952.0492,-262.8573,494.9125,576.5715,578.9765,21429706.8094,24178451.0041,20959621.65,21477494.5826,22735032.8254,23073748.7804,22132201.1834,24648405.7059,1568789.5319,-19137.3906,1332502.5412,1182841.3186,-9640.5232,-1716969.2108,-657417.171,-609282.5138,913.5928,713.6373,798.2448,681.2151,985.6407,668.7128,739.1101,857.5346,846.6838,688.155,884.6883,934.3444,864.7015,632.4406,1028.3922,859.1104,1371.3013,1308.8096,1458.2683,1857.2226,1310.0089,1493.2865,1613.7777,1377.8221,1554.2632,1597.0429,1561.4192,1415.5342,1417.1108,1604.0309,1693.7248,1356.0078,60.9223,-212.0194,-24.7557,-140.6212,386.1931,94.8173,-66.7027,-289.1605,-0.0734,-0.0727,0.0786,-0.076,-0.0207,0.0053,0.0104,-0.0425,46.1397,39.9487,46.9955,47.3426,44.5463,49.7683,44.5874,42.3093
165,165,53.9999,18.89331,9357.6,327.0,LOT283,0,9.0,43.5295,2.6188,39.0284,48.1092,57.6922,1.6372,0.0,0.9715,0.0498,0.0089,0.0928,0.4406,0.5227,0.4083,0.3909,-44.0232,-49.6444,-44.4906,2.7422,0.0518,3.2549,220.0301,-0.1193,2603.1524,-120.2699,170.2086,453.4558,190.0685,-3073.9048,-3255.8176,171.3085,24711287.8294,22822166.0553,19817689.7733,25692843.5632,20986115.714,20210619.2153,24841923.7439,21210160.9603,2305206.2154,-325796.9789,95460.3521,-1431145.8661,1367827.3716,179940.4219,151641.7219,607048.343,750.3028,620.9911,841.1337,793.0477,703.726,876.3199,963.5473,872.7912,915.2303,719.263,834.3537,906.207,715.3227,899.0105,586.7176,679.6683,1561.6424,1582.0148,1563.6162,1278.778,1355.2124,1485.7447,1581.4034,1409.7454,1868.1894,1785.715,1597.7954,1343.7624,1496.114,1228.529,1462.3956,1576.0361,263.3242,142.2919,212.0335,204.5848,176.9636,-78.165,-420.573,32.9142,-0.0651,-0.0564,0.045,0.0828,0.0795,0.0102,-0.0134,-0.0325,48.3163,47.5649,39.3953,45.248,43.1827,44.4206,44.4597,43.3747
166,166,54.01102,18.88074,9344.3,327.0,LOT283,0,11.0,46.6926,2.3331,42.0821,50.758,82.7814,2.2468,0.0,1.0052,0.061,0.0238,0.1407,0.4926,0.5857,0.4388,0.37,-47.6332,-44.5012,-48.9705,1.5261,-0.0968,0.9903,224.1159,0.2072,-2541.099,1304.5281,-15.6073,-264.8297,-1528.4152,-299.0024,-845.0392,1060.8556,24041258.0397,21078210.632,20898672.4911,20322308.3444,21510282.6649,20527945.9371,22309440.2974,22936507.4349,207586.3252,1107883.9286,702941.8712,243156.9486,169119.2456,1379579.499,-159750.3754,604218.3266,839.2744,732.5433,800.6331,838.0457,1001.0171,638.8237,990.6859,862.5184,620.7863,853.1878,1020.9772,750.2047,938.0572,839.9975,776.0808,726.8198,1507.8412,1158.3523,1285.6131,1599.8045,1341.3951,1412.5453,1459.1615,1449.9084,1452.7912,1553.7692,1347.7413,1505.145,1621.5359,1562.6131,1516.7699,1067.4942,-19.3411,-103.3692,212.2664,-98.8359,-69.4411,-251.1525,106.7493,175.3746,0.0694,-0.037,0.0287,0.0016,0.0256,0.0021,0.0036,0.0041,43.6095,44.6555,40.6003,47.3857,44.3409,46.8889,41.3303,45.5635
167,167,54.02214,18.86817,9332.6,327.0,LOT283,0,10.0,46.7099,2.5342,41.7386,51.0145,91.2592,2.4311,0.0,1.0422,0.0617,-0.0183,0.1028,0.506,0.6228,0.3888,0.3394,-44.5144,-47.4644,-47.3282,2.7674,0.058,1.7992,218.1905,0.066,-1173.0935,-2460.8239,-111.2595,1515.2695,-878.6722,-441.9964,32.6434,1260.5055,20180714.1307,19927898.5812,25365665.771,21334224.8479,24557785.6694,20815384.6088,19262225.676,19494377.2446,1285453.5556,227801.11,1837728.0936,1793059.1016,125789.7783,946602.4074,-1176889.4079,-697212.8034,841.5092,794.8774,856.6677,746.6074,728.657,933.0932,807.4974,660.0676,731.5857,746.8263,940.6001,647.0451,869.0828,632.9335,835.5873,899.6831,1425.5239,1663.3001,1301.0414,1451.7435,1543.5713,1330.8578,1505.3415,1485.5776,1547.0014,1877.2911,1226.5081,1091.0642,1954.9077,1579.1954,1720.3191,1563.3708,-348.0573,-178.2424,265.2912,103.4762,-284.4177,87.7856,127.177,-257.9607,0.0587,0.0237,-0.0547,0.0022,0.0132,-0.0866,-0.0485,-0.0411,47.0407,45.1371,47.4936,44.876,45.2567,44.1341,45.3205,45.994
168,168,54.03326,18.8556,9322.5,327.0,LOT283,0,12.0,44.6635,2.0658,39.2662,49.7031,68.3343,0.8131,0.0,0.9864,0.0585,0.0429,0.0572,0.4409,0.4968,0.391,0.4354,-43.7808,-45.6878,-45.9432,5.5504,0.0735,1.9565,223.587,-0.2061,1468.4077,-129.8946,-2694.7813,-297.8263,911.9122,-242.7085,1744.5099,-1865.9913,21440108.8476,20525687.2189,22481695.999,23302960.256,20837828.4747,20749185.508,23521690.028,21409224.5522,-897059.9603,-10771.9078,-1531794.1978,-55901.9543,-794103.1106,1082658.7784,312646.492,114625.1799,810.8976,916.0267,731.5576,725.7189,818.9722,946.2173,767.9277,854.4154,933.0446,808.1177,817.7133,710.3197,793.8833,894.4319,847.6631,866.8521,1261.7808,1538.1729,1298.4831,1441.8687,1547.1168,1348.3091,1217.5628,1673.324,1430.5559,1589.3702,1477.2995,1664.4906,1590.9046,1556.3159,1250.7712,1467.8104,34.2534,-195.2702,-221.667,22.2907,-136.2099,207.7384,145.8608,343.6608,-0.0185,0.0394,-0.0131,-0.0396,-0.0494,-0.005,0.0051,-0.0138,46.9339,45.6791,43.2451,41.9948,43.4491,41.651,43.2431,45.082
169,169,54.04438,18.84304,9314.2,327.0,LOT283,0,12.0,43.0664,2.2317,37.7525,47.1522,72.8739,2.2645,0.0,0.9985,0.0583,-0.0135,0.1104,0.4613,0.6606,0.3924,0.3956,-46.9531,-46.0634,-48.9344,-3.6019,-0.3101,2.0179,216.3981,-0.244,-639.9731,-14.6266,-372.7282,-2340.5118,-1928.7874,-68.0714,5363.397,-880.2559,22168951.981,21814851.7461,22891823.2709,22033055.6889,23534465.001,19956250.1342,21761932.7365,21525901.5848,2086596.4312,2161873.378,-1165990.2057,500382.3761,73732.5372,-1011731.8557,1470739.7803,-72722.6118,633.576,688.514,822.6688,700.3219,889.5531,766.1946,690.2586,874.047,848.0172,810.3591,856.051,745.4638,798.9633,834.3906,856.6238,811.9367,1547.0335,1429.9497,1406.4415,1366.9764,1703.774,1513.234,1543.2134,1462.8656,1658.6708,1673.6251,1314.2968,1643.1543,1484.5528,1698.6375,1396.3757,1508.0665,-49.0772,260.5256,-80.0089,184.5523,-2.5981,108.3873,-174.9819,-92.4025,-0.0189,-0.054,-0.1456,0.0733,0.0044,-0.0547,-0.1186,0.0164,42.9555,45.4107,46.6402,46.196,44.0835,43.8035,45.6055,46.2238
170,170,54.0555,18.83047,9307.7,327.0,LOT283,0,11.0,46.7086,2.3578,42.6359,51.5955,71.3733,2.4091,0.0,0.9963,0.0444,-0.016,0.1022,0.4232,0.5706,0.4364,0.4291,-43.3043,-47.1948,-48.0218,0.3845,-0.0929,1.4837,217.9908,-0.0227,-879.8262,532.0664,764.6392,-854.4086,1645.1466,58.0725,1969.7599,-159.6047,22106932.9059,20701893.0418,21530416.4281,23869018.063,21896219.991,19711639.9531,20894532.7193,24986421.8749,1142304.2561,941828.3098,1708920.4869,-812182.5552,447656.2964,-912573.8918,-1695369.2218,-664024.88,895.0675,725.326,725.8344,697.5351,806.6757,769.3385,723.5336,740.4249,874.6096,819.5348,871.9552,1025.5484,987.8546,860.967,768.9764,771.022,1556.5679,1629.0937,1800.4418,1335.6076,1397.0393,1534.5969,1507.9914,1544.1659,1581.7673,1352.0598,1477.0018,1205.0957,1674.301,1378.1866,1794.0072,1579.338,185.2364,111.1936,114.3678,-87.2268,-206.588,-143.7535,445.8218,128.7123,-0.0097,0.0442,0.0132,-0.0365,0.082,0.0345,0.0012,-0.0429,45.3176,44.0997,47.0905,42.3489,44.3832,41.0378,43.8092,46.7014
171,171,54.06662,18.8179,9303.2,327.0,LOT283,0,9.0,43.4668,2.7287,38.8578,48.7574,74.0912,1.4236,0.0,0.9995,0.0453,-0.0454,0.0834,0.4708,0.4883,0.3319,0.4133,-42.7933,-45.6743,-49.8372,-0.4224,0.8293,1.7871,222.9591,0.285,1925.4416,3436.4714,135.2953,-417.5849,2059.3503,1141.2908,-2613.0768,862.0886,24260303.289,22325483.0094,21110280.6825,23525575.3518,20863242.9487,20554496.9152,22212036.7988,26301062.5852,380892.9563,474790.9917,1137287.0235,-380415.2729,-1906704.5339,-842124.8108,-690492.8432,-266811.2946,957.3237,841.7441,763.2998,983.3585,928.8325,843.5115,862.4998,961.3939,863.2312,801.8183,861.7704,757.3779,790.2914,669.5,682.8371,980.6824,1695.7272,1497.159,1602.8404,1353.2909,1491.4798,1724.8924,1766.6605,1334.1187,1620.3379,1679.1912,1587.9136,1443.6347,1151.8254,1975.2494,1696.0562,1320.25,-55.5043,71.2364,148.8048,345.8082,178.3785,158.3273,-89.8033,261.6472,0.0161,0.0356,-0.0415,-0.0757,0.0491,0.0014,0.0604,0.0145,46.1809,46.5139,44.4138,42.4576,44.3033,42.6527,43.7784,45.5588
172,172,54.07774,18.80533,9300.6,327.0,LOT283,0,11.0,46.361,2.1664,41.8382,51.5553,72.9797,1.8197,0.0,0.997,0.0475,-0.0492,0.12,0.4476,0.6026,0.4309,0.4119,-45.2506,-45.5118,-47.7115,-3.3927,-0.0369,2.7564,222.5006,0.5519,-2223.7274,-1533.6338,-1776.9861,1483.3879,1132.3202,486.2485,-2286.0789,688.3989,21290506.6551,23931390.4107,21509662.6849,24389865.0358,19188371.7293,19522867.8883,21027141.196,21268012.503,-638650.4886,-563689.5615,93573.8086,-762418.8834,-416661.427,642957.8382,1232112.6352,918774.7479,763.4441,656.1203,823.032,854.5553,728.9744,640.6123,707.3373,867.3155,886.2587,895.9254,600.15,932.5965,748.0295,704.0982,797.4234,900.5069,1402.8049,1114.3651,1680.7635,1474.0929,1602.03,1338.2519,1422.147,1525.589,1540.1903,1654.0058,1657.727,1457.5854,1643.1128,1466.908,1312.791,1455.0967,-202.968,320.363,9.5448,134.3005,375.3545,-207.1516,50.5099,287.5372,0.0268,0.0529,0.0066,0.0045,-0.0041,0.0075,0.0247,0.0516,44.8746,44.0628,44.628,42.9439,43.5654,47.6549,45.2051,44.035
173,173,54.08886,18.79276,9300.0,327.0,LOT283,0,9.0,47.3787,2.6547,42.0815,51.7643,75.6244,0.9007,0.0,0.9754,0.0556,0.042,0.1355,0.4891,0.657,0.3764,0.3547,-44.9294,-46.4034,-49.6748,0.6688,-0.1329,1.7003,222.7598,0.3927,1443.844,-1483.8403,-200.808,300.2793,1961.4431,-1887.9319,2371.916,-1623.1015,22858820.1154,20934990.6342,20765128.1476,23779350.2499,22557448.4742,19670387.2161,21813922.4927,22523002.6741,-687504.2825,1427888.3856,-1112723.1921,-546697.0348,197015.6784,1519601.2548,-744475.3359,-521421.3282,750.1901,731.2452,689.6867,733.2484,884.1959,928.0677,868.6085,534.9475,707.8719,643.7898,849.2451,935.7631,726.3068,775.2143,563.2847,858.8827,1432.9345,1440.3902,1159.2595,1388.3387,1414.7053,1355.8238,1465.2435,1404.1638,1582.0318,1265.5481,1311.4439,1078.5645,1567.7565,1481.677,1487.7918,1627.9041,53.4531,-299.1389,-92.7647,-48.7427,194.38,23.2911,-374.7419,-178.2303,-0.0092,-0.0916,0.001,0.0827,-0.057,-0.0912,0.0179,0.0702,46.117,44.4522,42.1497,42.5824,46.9096,42.8848,42.5593,43.1946
