tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
149,149,53.82197,19.09439,9644.6,327.0,LOT283,1,9.0,46.2248,1.7145,40.5583,50.4076,86.0773,1.9632,0.0,0.9888,0.0557,-0.04,0.1198,0.4377,0.577,0.4035,0.4256,-44.6734,-47.9789,-44.4942,-6.6312,-0.3723,0.9067,218.5252,-0.1199,1808.5005,18.7533,4343.1168,1588.2059,2590.6803,3994.0849,-545.6159,-3196.4571,20613975.7182,19584881.726,23003106.5531,22398537.5347,21758106.686,19536809.4372,22318908.2893,22505661.4964,-276054.3613,244898.0774,976038.2602,1703087.7071,44759.9029,-849948.6247,-90987.3946,384037.4748,703.0394,807.7785,878.9155,1208.422,1154.4179,1156.6344,776.8332,842.1408,706.0903,790.9834,709.6295,493.9659,748.7772,503.6451,711.7024,632.59,1570.5701,1381.263,1425.3131,1569.5448,1702.1229,1327.0152,1653.8601,1508.1417,1198.9715,1729.8615,1317.529,2089.0951,1259.6428,2546.934,1521.2608,1563.2942,201.5805,-89.2605,-128.3162,4.4439,-239.4272,557.381,-237.5687,97.2885,-0.0476,-0.0041,-0.0356,0.1907,0.0238,0.2065,-0.0542,0.0093,42.3303,45.4563,45.8762,50.5391,43.6544,55.452,44.3187,44.1274
150,150,53.83309,19.08182,9630.1,327.0,LOT283,1,10.0,45.5218,2.7791,40.4618,49.6858,104.223,1.9014,0.0,0.9949,0.0675,0.0134,0.0817,0.416,0.5795,0.4093,0.4415,-43.3523,-45.973,-47.4191,3.2739,-0.4895,1.2318,218.4592,-0.1497,193.6197,-1595.2085,-336.1322,3851.3359,175.9561,3993.1774,970.0472,-3087.4148,21429080.8647,20176264.5376,23704050.3187,20614099.9568,17135968.6812,20825571.5151,22956248.0508,20831981.327,255351.5154,-707316.8922,594373.0926,204773.3604,-521530.761,-322258.8272,1347745.4415,182863.9975,938.2471,718.2304,846.8784,995.9764,773.9047,1279.8034,680.8445,796.0096,681.6297,846.8314,683.9442,470.0132,715.5768,494.162,880.8205,828.0732,1542.1344,1134.1295,1543.5132,1523.1711,1635.2297,1742.8345,1400.7026,1810.9279,1015.0337,1465.3269,1670.8308,1999.3838,1724.8323,2352.1044,1602.0795,1332.0368,158.338,-232.1983,-50.8121,454.5757,-118.9607,489.6498,-138.0969,-0.8976,-0.0093,0.0111,-0.0141,0.1675,-0.0272,0.2665,0.015,0.0713,42.3687,47.0921,42.3531,54.9932,45.1411,53.9102,42.8703,44.9702
151,151,53.84421,19.06926,9614.2,327.0,LOT283,1,9.0,44.9819,3.5488,40.7339,50.0553,82.7711,1.9578,0.0,1.0328,0.0354,-0.0543,0.1409,0.53,0.5846,0.4457,0.4027,-43.6514,-51.0925,-47.8505,2.6902,0.3406,2.0182,220.9623,0.1588,1990.6894,-191.3843,-3138.1906,2179.9343,2222.7928,4138.5796,-250.3254,379.7147,22815525.0497,23415552.5219,20931928.3637,22381498.6878,20859966.4636,21468155.7672,23470795.4979,20499500.6267,-896605.1121,-208776.2078,-2550776.672,1727318.4371,1472704.6168,-1580778.6536,677744.8373,-1609064.8466,740.9221,819.325,735.7451,1207.9873,737.1614,1332.4577,703.8016,638.068,854.8458,713.0647,796.022,741.9574,930.2957,601.9371,853.078,867.1304,1416.3159,1410.4236,1499.1346,1243.4389,1438.8686,1310.5668,1258.7087,1500.0496,1309.4448,1735.4523,1271.4356,2530.0771,1477.7571,2466.6082,1242.5705,1524.7762,-281.8196,-12.7746,-220.4702,1153.3222,-179.1062,847.5431,-21.5033,46.4576,0.0213,-0.0531,0.0562,0.1529,-0.0302,0.1887,0.0206,-0.0136,46.6887,41.0157,46.21,57.4528,47.5498,55.9027,45.3772,44.7408
152,152,53.85533,19.05669,9597.3,327.0,LOT283,1,9.0,41.7598,2.0489,36.0672,47.1442,65.2323,2.7966,0.0,0.9845,0.0379,-0.018,0.0756,0.4199,0.5376,0.4313,0.4306,-44.9339,-48.2322,-48.9653,-0.2213,-0.3236,2.216,223.3376,0.1349,2674.8206,-1859.5492,-1184.3128,5422.5787,-2737.7784,2291.5133,-299.198,-706.7745,19745481.9002,21385048.3135,21327337.623,22855086.2802,20482644.4142,21872724.8367,21074748.0178,23453817.5037,1072017.4242,527624.9594,-257971.3438,-262378.6956,-197516.7712,883745.502,166029.5928,-682007.9206,780.7977,938.6987,1027.2673,1212.3783,961.0246,1042.0971,793.5877,679.5097,694.0381,504.2119,685.1731,531.2419,654.7843,565.2243,924.4256,900.6793,1539.4182,1529.6614,1715.69,1531.7227,1521.5549,1530.0096,1418.663,1496.2728,1481.6474,1568.6143,1307.8946,2470.1485,1577.6447,2050.6166,1837.4243,1394.8633,-291.8593,90.9724,281.0018,688.7979,29.5048,1097.6396,30.9297,193.4623,-0.0488,-0.0654,-0.0256,0.1785,0.0079,0.1436,0.0069,0.0604,44.4338,46.2632,44.4481,55.9463,45.3007,54.9802,46.4844,42.5017
153,153,53.86645,19.04412,9579.3,327.0,LOT283,1,12.0,45.6582,1.9435,41.1105,51.4729,76.1999,1.4739,0.0,1.0197,0.0527,-0.0335,0.1293,0.4825,0.4951,0.4015,0.398,-44.2714,-45.7461,-45.3469,-7.1094,0.2688,2.5322,223.1374,-0.0686,681.0632,-724.3562,642.4735,3136.3018,-1211.61,3890.5459,1516.9555,1884.6623,24357023.683,22080938.1034,20833220.0986,21025193.3963,22024255.1305,24080537.0254,18933663.4139,22158291.7785,744594.0971,-720472.7912,1908158.0882,1646451.9627,-1540180.7853,636942.119,-814227.9337,-87147.0411,658.1407,792.7232,773.5889,1250.9961,822.3347,1156.7911,665.2457,792.4004,683.5373,860.5844,774.9794,483.9503,787.0511,577.4598,791.4213,799.5726,1614.5103,1633.7797,1477.9218,1311.5283,1639.7656,1481.5275,1208.128,1731.233,1614.4095,1501.7176,1375.3233,1853.6819,1434.8989,2120.0369,1515.0096,1520.5881,-286.124,-552.4715,53.2049,812.0224,-82.1673,648.639,-225.7151,-243.0163,0.1011,-0.0341,-0.078,0.2174,0.0906,0.2261,0.0458,0.0328,46.2937,46.0967,44.3912,53.7924,44.4571,56.732,43.8539,46.3192
154,154,53.87757,19.03155,9560.6,327.0,LOT283,1,12.0,46.2875,1.9439,41.953,52.0105,79.9078,1.9704,0.0,1.0258,0.0336,-0.0029,0.065,0.3479,0.5475,0.4162,0.4173,-45.1105,-46.0276,-47.6346,-1.077,-0.0544,1.9169,217.8569,-0.5438,-2807.1863,-1209.2594,285.0707,3821.5226,753.4109,9638.4032,-1403.1134,745.1624,20363577.5613,24244941.5341,19079677.5014,23386122.6399,20167886.5638,19412896.2153,21591010.2537,21040938.8731,1314951.9081,-1056464.0165,-1196354.6128,92263.4695,-147863.1195,1581014.39,-432780.9757,1322914.9429,890.512,882.1038,941.6458,1229.2507,915.7495,1139.2648,861.4787,804.4438,742.3215,805.959,950.6252,456.7084,627.7358,412.2953,460.7701,868.3208,1419.2161,1609.2448,1542.2444,1457.3082,1478.5478,1267.0442,1434.8686,1693.0238,1483.4673,1581.4775,1576.4978,2258.2013,1159.8472,2259.7444,1474.4948,1600.5029,522.1215,461.999,41.5852,300.5569,-94.7109,215.5476,221.3362,328.6959,0.0157,-0.0279,0.023,0.3136,0.0251,0.1202,0.0163,0.0113,44.0123,46.9948,42.7949,54.0051,46.2823,54.18,47.0017,49.9271
155,155,53.88869,19.01898,9541.3,327.0,LOT283,1,10.0,44.2486,1.969,40.0197,50.024,74.5418,1.4397,0.0,1.015,0.0516,0.039,0.1026,0.4074,0.5975,0.385,0.394,-47.1845,-46.7903,-50.8264,-2.7542,-0.3152,1.1442,212.9665,-0.363,-1435.6717,-153.9938,-213.3286,3941.523,436.0261,2653.3734,1543.762,-149.9402,25737560.5062,22543167.3963,21236700.744,23662480.3629,22783042.7482,22190338.7362,23630060.9748,21609156.2429,1398167.7438,833080.3745,-656166.4127,1945909.7902,-1578001.7863,-490281.0922,-1160463.8235,-450354.5797,776.704,715.7095,821.0676,1127.7782,771.3462,1288.1807,830.4126,734.6098,928.9212,996.1384,744.9339,518.3437,963.8015,501.0848,919.2791,761.6767,1647.8084,1421.4867,1356.9678,2006.2405,1449.1208,1591.2088,1675.7138,1490.4481,1589.2704,1690.7147,1766.3888,2339.3495,1473.0328,2531.1051,1744.2993,1387.7438,392.3105,174.4574,-176.7387,390.2845,189.3086,502.99,-507.9181,283.9301,-0.0221,0.0384,-0.0002,0.3042,-0.0596,0.2659,0.0823,-0.1171,45.9181,43.87,45.8367,55.7722,45.3276,54.2757,46.599,45.8631
156,156,53.89981,19.00642,9521.6,327.0,LOT283,1,12.0,46.5339,2.5369,40.5912,50.7084,81.3448,1.7215,0.0,0.9674,0.0661,0.0127,0.0671,0.4028,0.5489,0.3624,0.3649,-43.8497,-45.0571,-48.713,5.719,-0.5114,2.2979,214.4974,-0.0677,-751.1518,-1460.0269,-1308.371,4335.7262,-93.958,2504.69,-1273.1293,-133.7375,22881455.2381,19105614.8902,22481615.4738,23891510.0933,20725928.606,21208971.7538,17660175.6527,23175305.9639,-1335598.9626,-1143566.5987,1710676.673,-325157.8065,-121782.4604,988659.0809,2151935.5594,-672942.934,932.3724,977.6428,968.9133,1002.6697,860.4818,1457.1269,628.605,869.2883,826.8268,915.0603,687.9216,430.0418,855.1675,684.5122,951.5027,754.6242,1580.15,1612.3079,1594.3531,1434.3742,1397.7002,1316.4781,1276.3686,1739.2401,1311.1036,1617.8359,1270.2742,2126.1254,1531.1318,2466.0311,1489.6175,1704.1466,318.5946,233.3888,131.9527,411.9875,54.8274,312.242,-87.2588,253.8017,0.0409,0.0408,-0.0117,0.2576,0.06,0.2799,-0.0418,0.0126,43.3752,42.7026,45.8623,53.05,43.4756,54.3133,47.2695,44.6168
157,157,53.91093,18.99385,9501.6,327.0,LOT283,1,11.0,44.9812,2.1669,40.543,50.3598,76.631,1.9703,0.0,1.0267,0.0522,0.0114,0.0978,0.4621,0.5813,0.3882,0.4191,-44.2801,-44.7618,-50.4792,0.6861,-0.4812,0.2457,222.4958,-0.1261,536.426,1273.7106,795.0028,5498.93,-133.7259,1977.8421,572.4554,-1087.0217,21891041.0542,21106634.4254,19953694.3796,20657720.1912,21513065.0407,23022955.5764,22138482.3068,17441178.5502,-1334093.3215,-885578.2612,1394244.3308,445154.9077,999645.4749,2088795.5781,-438341.6807,282639.633,632.1213,744.0145,777.9491,1216.9556,845.2947,1169.7062,900.2971,861.8078,752.3089,827.7356,807.7876,523.6886,978.025,570.0665,811.2218,706.0597,1508.9296,1481.9368,1285.3129,1364.354,1492.9179,1538.1741,1224.9467,1365.4234,1419.3482,1622.4055,1663.5825,2823.4371,1842.7325,2209.4961,1921.1527,1267.8401,147.5412,-261.2332,-86.5808,337.1056,-127.6517,1070.6866,77.2553,-194.6493,0.0146,0.0598,-0.0309,0.2434,-0.0582,0.2318,-0.0095,-0.094,45.0536,42.236,49.9133,51.9977,46.2317,55.8283,46.3256,43.6182
158,158,53.92206,18.98128,9481.6,327.0,LOT283,1,10.0,46.7248,3.1872,42.1878,51.1345,73.2601,1.5837,0.0,1.0143,0.0586,0.0021,0.1523,0.4939,0.551,0.3857,0.4084,-44.6545,-43.7748,-48.6027,3.6467,-0.7242,3.4909,223.9355,-0.0745,1446.119,-2713.0161,1757.0826,5191.7894,614.8292,4690.5262,694.2494,646.615,22051235.1311,20622417.5025,20622342.671,20190286.4454,19587333.8132,22674897.8959,23547874.4647,21340113.6512,-1247308.4648,504702.795,1731468.8887,-1263074.2122,-1221980.622,-1651923.0666,922214.1729,-1335661.3344,858.0363,740.2123,738.3999,1175.6537,771.9946,1138.193,810.6815,1003.847,731.0767,939.6001,595.8714,573.0637,569.3809,399.2546,902.2596,742.2038,1360.3646,1741.8513,1341.9394,1649.1572,1576.4485,1304.498,1493.1824,1279.0917,1365.6659,1319.7522,1239.8107,2185.523,1472.1214,2104.1908,1582.2272,1201.0979,-283.3904,187.0853,-53.5064,329.4663,-49.1863,771.3753,253.7014,495.4117,-0.0231,-0.0339,-0.0544,0.1431,-0.0593,0.2163,0.0977,-0.0119,46.0077,43.542,45.9721,48.1287,44.9652,51.2177,48.9968,43.3019
159,159,53.93318,18.96871,9461.8,327.0,LOT283,1,11.0,43.5619,2.183,38.3314,48.664,72.3981,1.7861,0.0,0.9655,0.0344,0.01,0.1081,0.3524,0.4921,0.436,0.4188,-45.2605,-45.1801,-47.2576,3.8209,-0.4041,1.5342,220.9395,0.1176,-2365.7423,-2117.8575,283.4977,2536.6087,-902.1566,2592.4097,3644.6617,696.5695,19114232.1519,21696859.484,20255308.7236,23075856.7334,20942806.535,21081161.0216,20779901.4204,23058414.7578,-143162.125,1205483.8275,303564.5214,-141678.679,-1263011.8788,401157.8311,1157003.8485,2501280.5408,771.3729,669.8557,691.9926,1528.8082,666.4291,1211.262,698.9342,945.2554,617.0897,732.9056,744.1244,395.3703,748.925,525.8506,814.8384,871.8566,1536.3741,1400.9973,1497.4784,1161.1388,1436.0857,1433.4443,1694.6277,1460.0544,1271.3392,1528.0482,1443.4181,2036.125,1681.5313,2031.8159,1557.7517,1515.0486,212.0568,544.7783,67.0677,913.5737,-124.5239,420.6359,373.6267,35.9058,0.0276,-0.0358,-0.0517,0.1138,-0.0132,0.2529,-0.0166,-0.0057,43.3822,45.4961,46.269,52.4294,47.0744,56.1479,42.4969,43.2131
160,160,53.9443,18.95615,9442.4,327.0,LOT283,1,12.0,44.2397,2.3647,39.2398,50.1393,90.3467,1.0398,0.0,1.0265,0.0561,-0.0432,0.1407,0.4685,0.6819,0.4143,0.3379,-44.7641,-45.2593,-48.785,-5.9015,0.074,3.3198,218.827,0.2144,-2647.2767,-1081.5691,2508.2493,3837.3262,-2137.4207,5032.6785,276.1535,-1119.7776,20928932.5531,18826116.2866,20816648.9753,23402405.3633,22537295.3518,21164697.1284,21515481.358,21407983.0125,1462760.605,1426606.012,1414089.5999,-225466.0053,767676.5131,21450.5066,-529874.1038,636753.618,753.4693,709.8632,939.4964,1138.1629,895.6003,1268.3833,832.0596,824.3597,708.84,862.7103,709.2504,380.4318,728.2096,497.7986,900.4327,603.5056,1424.0161,1415.7011,1520.8482,1879.8759,1731.1332,1737.2846,1635.4764,1474.7194,1379.3094,1475.39,1538.3633,2715.8297,1433.9186,2194.9132,1592.1441,1928.9595,-219.3293,113.6988,110.1489,27.0852,-338.672,102.3905,218.9571,77.8961,0.0623,0.0836,0.0227,0.1809,0.0149,0.1636,0.0167,-0.0029,44.9626,46.7438,45.4953,52.3061,48.4935,55.5458,44.3255,44.0523
161,161,53.95542,18.94358,9423.6,327.0,LOT283,1,9.0,43.3474,2.4482,39.2392,49.0306,68.8797,2.0439,0.0,1.0275,0.0379,-0.0328,0.0546,0.5118,0.4907,0.419,0.3831,-46.336,-45.4636,-46.9814,0.5497,-0.4669,1.2133,217.0212,0.0953,-2831.4838,-3824.1541,-175.3211,2333.9081,-666.1568,5894.2221,1031.4322,977.4409,23762444.1545,19261931.9747,24024886.3786,15742442.8824,23399825.9164,22688390.6086,21499005.0198,22580893.8635,534997.1573,2194693.1118,276606.8068,-105625.5531,-224718.0312,509487.9203,-1130576.9915,-885902.2152,848.6245,833.1167,760.644,1180.8924,762.8447,1224.715,976.5428,931.3292,788.0739,792.9149,549.4526,555.1545,657.7939,628.4895,826.3164,640.4535,1477.8483,1431.2453,1667.3265,1466.9409,1413.0426,1572.1461,1603.4335,1620.9992,1414.0229,1606.5981,1314.2988,2204.9388,1307.4746,2153.1866,1812.352,1930.3715,50.7951,40.8488,156.8313,19.9254,-67.2627,437.9098,-34.6461,-147.3373,-0.001,0.04,0.0306,0.216,-0.0315,0.1879,0.0516,0.027,45.0051,46.9865,42.5877,53.4428,46.0801,49.6483,45.7714,44.2409
162,162,53.96654,18.93101,9405.5,327.0,LOT283,1,12.0,44.8454,1.919,40.4874,49.5735,96.7773,2.2981,0.0,0.9996,0.0418,-0.0367,0.1354,0.4145,0.5877,0.4032,0.3688,-43.5783,-45.9545,-46.6576,-1.3216,-0.0353,2.0203,215.2023,0.085,-1097.5854,-1528.6852,2987.1946,3806.3119,883.6039,5326.6377,6.3738,582.244,21874918.8531,20857532.9771,21830055.3553,21989866.1994,20961783.2776,19233748.453,22219094.4402,20653742.589,73956.5851,-18316.2101,1029193.5291,-156588.2518,578967.3223,-708460.5396,717051.4074,1414395.4797,852.1855,899.1678,975.4084,1207.063,836.7474,1289.4653,948.1578,899.12,772.7663,648.8228,1040.3261,405.7911,984.4749,611.1104,566.4717,915.3919,1779.3516,1221.9192,1453.4122,1422.4611,1556.5203,1632.3218,1135.5645,1463.8816,1026.4456,1511.5505,1788.7159,2424.2586,1618.2517,2453.9352,1657.0734,1375.7794,397.581,67.3311,566.2667,430.6666,-21.0829,1014.0501,137.6021,-404.165,-0.017,0.0346,-0.0542,0.1517,-0.016,0.1932,-0.0138,0.0363,44.0742,42.761,45.5327,54.5835,42.5295,54.4442,45.9234,44.7679
163,163,53.97766,18.91844,9388.4,327.0,LOT283,1,12.0,44.3504,3.7709,40.2428,49.125,78.2689,1.6288,0.0,1.0365,0.0472,-0.0048,0.1136,0.4226,0.5076,0.3954,0.3985,-43.9761,-47.0595,-45.6055,2.3296,-0.0577,2.4915,220.9421,0.0174,-1012.5282,-1255.0734,0.5947,4248.9018,293.8599,4965.1565,-366.8326,-377.6652,21836020.2143,21651804.529,18967247.3445,24995459.0914,21536751.1599,22261246.1675,20543719.923,23425780.5538,1317976.3906,945972.5452,757408.1289,971982.6415,57024.3682,-1147412.1902,-117337.4307,-709401.8113,803.3343,851.3306,779.2549,1318.4843,905.9936,1201.0401,869.4513,724.3175,817.3159,790.3142,597.9491,556.0538,714.2155,576.7826,789.2524,940.7314,1372.453,1320.5142,1303.5777,1502.5669,1535.2864,1563.0505,1400.7558,1535.5162,1562.3208,1658.4044,1324.6704,2110.4622,1688.8697,2372.8048,1360.413,1334.0058,81.2823,-133.8579,183.5949,383.1144,-9.4774,395.0354,-108.9057,76.6637,-0.0128,-0.062,-0.0099,0.2576,0.0778,0.2813,-0.0378,0.0064,44.369,41.206,42.8896,56.4267,44.7128,52.9018,42.9125,43.4068
164,164,53.98878,18.90587,9372.4,327.0,LOT283,1,10.0,44.8557,2.0128,39.9017,49.5722,93.7277,1.7459,0.0,1.0038,0.0415,0.0206,0.09,0.4595,0.5982,0.3862,0.3593,-42.794,-47.7978,-48.2507,2.9859,-0.351,2.3997,221.6088,-0.0478,-1183.4817,-105.3005,-1160.9589,1903.7816,931.0632,2304.4334,1138.4734,-193.7059,23890633.9816,21946649.8982,21334001.653,22542248.349,22283634.3421,22131407.1033,20718217.7842,25347020.7207,857457.8718,1045569.1814,675169.7904,426225.1707,-1011160.419,-1563841.944,813219.1583,-359410.2766,775.7863,813.444,922.1249,1124.1502,812.3515,1290.9954,953.9368,696.0977,894.6486,796.9249,963.2871,455.784,763.9085,470.4182,734.0672,616.5031,1424.795,1422.8678,1498.2158,1749.7872,1412.8361,1359.3572,1572.7317,1568.3871,1236.5988,1494.7248,1301.1552,2041.4748,1260.5378,2430.9337,1645.4088,1241.0778,126.6813,8.1813,680.3426,646.1884,213.6703,913.7131,118.5839,417.8437,0.0063,-0.019,0.0342,0.1284,-0.0353,0.0403,0.0006,-0.0429,46.4984,45.3197,47.1609,51.9294,48.5638,50.2811,48.2252,45.1407
165,165,53.9999,18.89331,9357.6,327.0,LOT283,1,11.0,45.2204,2.166,40.2479,49.7177,59.331,2.2899,0.0,1.0068,0.0372,-0.0144,0.1439,0.4085,0.4905,0.4186,0.3995,-44.9594,-44.009,-50.3122,5.7142,0.0988,1.4539,221.5644,-0.0987,-58.5665,256.2051,788.6773,4643.8602,179.8634,6259.6561,-923.2656,427.644,19878449.6424,21863012.8602,21561969.028,21947176.7624,21803854.438,23097169.3644,23267252.6484,20812551.3127,1454757.4356,-730562.0428,351450.7983,-190369.4694,-1929920.6286,417425.7188,674012.1442,1726412.9499,823.9203,768.2409,747.6432,1220.3351,741.768,1126.3764,670.8757,834.7354,711.247,757.6961,896.6431,493.1401,817.8783,547.2582,654.5928,648.5685,1885.3499,1445.3585,1637.2022,1609.3767,1813.7459,1213.6118,1658.2646,1701.9686,1423.0251,777.5429,1610.2224,2272.1798,1699.1736,2334.9009,1702.8022,1661.592,-99.411,-188.0578,-196.8239,326.6105,-164.0533,377.8892,-175.6749,-259.3626,0.009,-0.0423,-0.0594,0.2207,0.0412,0.2085,0.1545,-0.0085,42.5136,45.5599,44.2542,53.9346,44.5074,58.3869,43.8757,44.3457
166,166,54.01102,18.88074,9344.3,327.0,LOT283,1,12.0,45.0454,1.8217,40.6741,49.9354,91.0049,2.7142,0.0,1.0064,0.0527,-0.012,0.0872,0.4208,0.4874,0.437,0.3822,-44.9774,-46.1201,-47.7536,-3.9451,-0.203,1.4922,216.9922,-0.1014,899.6479,-58.0726,-664.982,7540.5459,-1797.4758,4905.1103,-1807.5436,831.9078,22489848.937,21315361.3449,23198485.0377,22049527.6103,23572119.0937,20371410.2795,17776123.8563,22350656.226,613156.7709,18475.104,-1346923.7452,83053.4717,1406834.829,54034.3886,-390634.187,-399736.4359,759.0575,732.4134,780.1086,1080.1826,855.6287,1040.9281,658.0999,827.7343,800.6814,885.2565,864.7203,533.1796,893.1809,374.0438,652.1732,862.8217,1554.9206,1407.0844,1695.038,1349.573,1551.6894,1631.8475,1529.2892,1714.5903,1466.1732,1725.9063,1351.3559,2385.2221,1762.267,2712.9739,1728.7195,1382.7466,36.9752,318.6216,-140.4262,519.4245,-225.7991,304.3244,-402.8377,-313.4539,0.0574,-0.0129,-0.0228,0.127,0.0342,0.2456,0.0054,-0.0298,41.4606,42.883,43.4504,54.9886,46.2238,56.5145,44.9976,43.9165
167,167,54.02214,18.86817,9332.6,327.0,LOT283,1,10.0,45.3033,1.6356,41.139,49.3219,79.5831,2.0906,0.0,0.9754,0.0632,-0.0087,0.1031,0.5246,0.5786,0.4306,0.3537,-42.6141,-44.86,-45.3669,-3.1039,-0.0906,0.5273,220.8873,0.1096,1351.6356,337.4368,-2938.5509,4159.7826,108.2217,3175.5966,2037.2401,138.8727,23702313.1167,20650762.5901,20843134.4324,22816025.5929,24567709.0548,23454835.301,21083535.4956,20323059.6137,1748507.7129,-1325739.3155,654047.4914,714649.8739,-243518.8765,-153941.3039,-254212.5006,-562146.1844,739.7731,767.5373,830.6887,1377.9344,703.6552,973.2155,782.0821,899.5634,721.4083,627.8988,605.5164,384.259,788.1103,358.2892,833.3315,832.8912,1922.7473,1399.5425,1511.8424,1332.1532,1300.5058,1552.5274,1676.0626,1611.5872,1750.1597,1765.5575,1534.4711,2293.4713,1608.6517,2209.8744,1494.7506,1141.2198,-386.9452,-221.2086,-195.4633,513.4435,-16.4586,502.918,61.7419,-177.5681,0.0049,0.014,-0.0371,0.0896,0.0207,0.2415,0.0227,0.0677,45.1225,42.0061,41.6157,53.0035,47.1963,57.2034,47.8692,45.3437
168,168,54.03326,18.8556,9322.5,327.0,LOT283,1,12.0,46.9013,2.4149,42.1822,51.6937,57.6368,1.9994,0.0,1.0207,0.0548,0.0207,0.1393,0.4042,0.5937,0.3291,0.4263,-45.2907,-45.5834,-45.9343,-0.7708,-0.2055,2.2344,225.7791,0.1723,470.8782,6.5369,-581.7061,2557.9556,-458.5761,5914.0341,1156.1875,1468.344,21685659.0055,21602805.3131,19796747.7451,25403647.8045,19743585.8639,20767485.6235,26010497.5417,21827733.1294,1674262.0667,1945596.1632,-62005.712,-1029089.4299,-935124.926,546777.5216,856648.063,249340.2137,835.3558,662.9009,894.5373,1316.173,868.7208,1258.361,876.4133,1003.4749,762.438,777.0784,824.4775,500.0562,829.8909,372.2697,718.0884,791.3135,1434.9025,1474.151,1751.2016,1666.797,1490.8665,1437.2676,1303.1241,1504.9713,1360.7516,1605.9294,1544.8842,2280.0596,1747.9541,2157.2489,1481.5924,1209.4949,-67.8037,-104.5625,5.1136,444.8941,27.746,660.1185,49.4341,234.5003,-0.0944,0.1101,0.0751,0.1292,-0.0766,0.1794,-0.0739,0.0006,42.1015,44.4235,44.6881,55.0131,45.885,55.5284,43.9388,45.361
169,169,54.04438,18.84304,9314.2,327.0,LOT283,1,10.0,45.6218,2.2268,40.7927,50.8821,75.3915,1.728,0.0,0.9841,0.0345,0.0113,0.0514,0.431,0.4874,0.3964,0.3765,-45.221,-44.1684,-47.511,-0.3379,-0.0316,1.2867,215.0242,0.0443,-425.6454,919.5993,-1444.5007,2343.0147,95.3147,6114.5701,-2044.3578,1679.2641,21926813.206,23844582.7326,20454613.0663,20640051.9812,23047801.9743,22866689.9317,19109966.7029,22098536.3902,-1264653.9023,2301992.2014,46538.4178,-1367250.9591,1942850.1522,-257988.4685,-204843.1753,1569148.085,921.7444,629.2639,818.746,1173.0403,775.7704,1302.5905,788.9256,719.1529,738.1823,778.7269,790.3991,523.1814,886.0557,616.7272,748.5931,733.638,1489.6746,1383.1795,1255.2986,1613.4443,1605.7239,1510.2961,1493.6155,1399.1211,1572.1395,1371.0696,1383.5608,2097.4532,1649.3986,2211.4169,1317.6812,1638.5411,13.4646,434.4908,-240.4436,678.5081,-5.6789,152.1536,-173.5208,-143.1383,-0.053,-0.0488,0.1267,0.1836,0.0412,0.1274,-0.0015,0.0281,45.4445,46.2112,42.284,56.9309,44.8165,55.5899,44.7516,45.2117
