tick,t_int,lat,lon,alt,heading,callsign,is_attack,n_sv,cn0_mean,cn0_std,cn0_min,cn0_max,doppler_std,pseudorange_std,error_flag_any,sqm_peak_mean,sqm_peak_std,sqm_asym_mean,sqm_asym_max,sqm_sec_peak_mean,sqm_sec_peak_max,sqm_left_5_mean,sqm_right_5_mean,power_2MHz,power_4MHz,power_8MHz,clock_error_m,clock_drift_mps,position_drift_m,speed_ecef,clock_error_d_dt,Carrier_Doppler_hz_ch0,Carrier_Doppler_hz_ch1,Carrier_Doppler_hz_ch2,Carrier_Doppler_hz_ch3,Carrier_Doppler_hz_ch4,Carrier_Doppler_hz_ch5,Carrier_Doppler_hz_ch6,Carrier_Doppler_hz_ch7,Pseudorange_m_ch0,Pseudorange_m_ch1,Pseudorange_m_ch2,Pseudorange_m_ch3,Pseudorange_m_ch4,Pseudorange_m_ch5,Pseudorange_m_ch6,Pseudorange_m_ch7,Carrier_phase_cycles_ch0,Carrier_phase_cycles_ch1,Carrier_phase_cycles_ch2,Carrier_phase_cycles_ch3,Carrier_phase_cycles_ch4,Carrier_phase_cycles_ch5,Carrier_phase_cycles_ch6,Carrier_phase_cycles_ch7,EC_ch0,EC_ch1,EC_ch2,EC_ch3,EC_ch4,EC_ch5,EC_ch6,EC_ch7,LC_ch0,LC_ch1,LC_ch2,LC_ch3,LC_ch4,LC_ch5,LC_ch6,LC_ch7,PC_ch0,PC_ch1,PC_ch2,PC_ch3,PC_ch4,PC_ch5,PC_ch6,PC_ch7,PIP_ch0,PIP_ch1,PIP_ch2,PIP_ch3,PIP_ch4,PIP_ch5,PIP_ch6,PIP_ch7,PQP_ch0,PQP_ch1,PQP_ch2,PQP_ch3,PQP_ch4,PQP_ch5,PQP_ch6,PQP_ch7,TCD_ch0,TCD_ch1,TCD_ch2,TCD_ch3,TCD_ch4,TCD_ch5,TCD_ch6,TCD_ch7,CN0_ch0,CN0_ch1,CN0_ch2,CN0_ch3,CN0_ch4,CN0_ch5,CN0_ch6,CN0_ch7
149,149,53.82197,19.09439,9644.6,327.0,LOT283,1,10.0,49.5688,1.0539,41.0051,51.1232,106.3883,8.8737,0.0,0.8433,0.131,0.1677,0.4416,0.6643,0.8136,0.4077,0.4355,-38.0266,-39.3918,-40.354,23.0434,1.4252,41.6565,223.9139,2.2832,3132.3565,-1443.2261,437.8457,3024.2641,2947.5667,-1398.49,-2369.1378,873.2051,21235465.5176,21631675.5994,21626274.0853,18673565.4045,21555503.8502,20141428.3932,20838095.9515,24028922.207,-384797.1286,1090919.4885,1324404.199,866592.644,1138195.4167,1077957.1542,270450.7918,1520125.6551,723.1401,790.9087,945.1029,838.3984,989.4867,661.0168,916.1181,950.0233,649.7947,885.3782,950.411,890.8401,692.4699,744.2863,801.9821,633.9057,1551.2414,1545.4314,1380.8588,1841.8318,1350.1955,1468.1431,1486.0975,1495.622,1538.3017,1533.1104,1460.754,1944.0701,1704.2954,1064.4661,1057.1712,1482.9537,101.1898,15.6657,-29.8941,-23.1102,-254.3307,166.9061,-119.4175,-16.3705,0.0283,0.0485,0.0013,-0.0743,0.0282,0.0317,0.0336,-0.0965,45.7516,46.6337,47.0303,43.3095,45.8576,44.4948,44.6734,44.1758
150,150,53.83309,19.08182,9630.1,327.0,LOT283,1,9.0,50.2234,0.8152,43.061,52.745,113.8423,9.3359,0.0,0.8032,0.1341,0.1314,0.4094,0.6045,0.6802,0.393,0.3997,-37.9461,-40.8242,-41.9073,12.8377,2.0082,38.1764,224.2244,1.8774,-1217.3814,-368.174,98.6862,1126.3595,987.2011,-3824.9175,288.3715,616.6414,21336142.867,22295119.8597,21420218.015,22230707.6487,21673899.0359,20375990.0542,22246229.4713,21143291.4799,-706693.1546,-1252684.4009,929489.0951,-478166.6401,334572.1885,218054.9395,-309726.2775,1938365.1792,919.9775,845.1613,653.0033,725.318,843.1961,734.1566,858.9586,859.3122,722.0319,746.5795,686.4032,909.7539,760.8714,914.8872,781.1369,638.2768,1608.8193,1688.0392,1739.603,1713.2861,1314.0929,1501.4677,1285.9029,1752.8002,1640.5912,1658.4356,1625.4194,1172.9492,1684.6035,1272.485,1295.046,1634.4247,-7.4483,-111.1481,97.7151,-231.9645,209.0978,-12.2229,152.9381,107.1823,0.0182,-0.0282,-0.0218,-0.0665,0.0548,0.0067,0.1942,-0.0756,45.9922,45.8198,42.8861,42.5144,47.7626,45.7416,46.0604,45.0252
151,151,53.84421,19.06926,9614.2,327.0,LOT283,1,10.0,47.3415,1.102,40.0641,48.9687,99.8552,13.4089,0.0,0.7775,0.1088,0.1373,0.5487,0.7099,0.8044,0.378,0.3661,-37.2805,-39.8294,-42.2188,12.6556,1.9951,33.0564,217.3594,1.8501,-472.4807,1621.8597,-1307.5875,2407.3765,765.1251,-228.5079,1271.5583,9.7468,23576959.3476,19149634.4715,22763396.5933,22327128.9914,18967669.8176,19848410.1342,20210168.7143,23330633.0378,-491878.8481,-343158.5198,-492255.7341,294440.8209,59176.9928,470380.7585,313252.4642,470069.608,803.184,687.7312,791.9897,871.3401,782.8724,784.6532,914.2212,760.8876,668.8643,840.9326,821.1914,848.9456,692.53,664.2828,771.4823,754.3444,1338.0962,1674.1773,1321.2606,1612.7167,1574.8276,1539.6405,1498.8567,1510.9872,1638.5106,1653.3842,1641.5131,1659.0719,1703.3151,1806.0634,1384.3294,1707.0535,-468.6359,-63.9,56.4306,70.2616,-37.5937,-153.9956,-64.7472,-89.8094,-0.0225,0.1121,-0.0297,-0.0457,-0.0751,0.0223,0.1038,0.0218,46.7936,45.0575,44.3801,42.1089,41.4744,47.1449,44.9754,41.9811
152,152,53.85533,19.05669,9597.3,327.0,LOT283,1,9.0,48.3594,1.0978,40.3223,50.1766,110.9527,11.1178,0.0,0.8279,0.1444,0.2764,0.4331,0.6684,0.7474,0.3943,0.3884,-38.4417,-39.4244,-40.2786,23.488,2.0634,39.9362,217.8664,1.7808,-350.6742,703.1152,674.6556,384.7891,230.7198,-1338.4739,-667.8134,-1367.5246,21866416.0645,24027186.6314,19713659.3041,21154000.9349,22208530.0419,23416721.0706,23520101.5904,23110182.3561,-900235.6528,-1036823.2625,2075552.2933,-1907143.9382,1053947.7673,-851186.4467,-1084945.2907,756982.5866,925.7172,597.1136,773.1436,692.8261,633.5323,714.6037,910.0472,727.8508,879.0957,921.4039,784.6837,826.7642,775.3769,623.0316,793.0786,760.3265,1560.8208,1475.9,1429.7856,1379.1482,1270.3527,1434.7792,1736.1956,1601.4377,1163.3029,1748.9779,1609.1394,1539.2473,1460.1038,1499.1279,1485.145,1147.8181,27.5058,-255.0288,-159.6582,-12.8946,100.5129,514.2121,-12.4249,106.0222,0.0155,-0.0455,0.0075,-0.0079,0.0041,0.1224,0.0096,0.0255,44.0639,46.7347,47.9227,48.3613,45.0072,43.9643,45.8373,45.1595
153,153,53.86645,19.04412,9579.3,327.0,LOT283,1,12.0,50.3448,0.9983,41.9394,51.7474,121.2453,9.0516,0.0,0.8173,0.1575,0.1999,0.4376,0.67,0.8541,0.386,0.3915,-35.5814,-39.0902,-41.7843,16.9064,1.8924,40.8295,218.7542,1.3231,73.0114,813.0241,-2522.2376,-2376.0615,1054.8028,287.2933,520.1963,2284.5501,18705193.1381,22607881.0104,19615894.2299,21167894.4817,20905080.6893,21896734.2363,23299688.9061,19845315.964,37961.9326,-17818.3168,-855876.2268,-331333.7849,-555443.1815,712451.4272,-1006378.8596,1098944.9787,655.1498,661.0616,712.1873,778.6645,886.8474,852.0228,889.5854,649.4548,772.9461,869.2734,790.3753,795.3267,535.1148,808.2175,918.8858,784.1627,1596.07,1050.1207,1267.6939,1290.8541,1599.0451,1290.0992,1428.8929,1254.7826,1138.7388,1462.9918,1318.0978,1414.3079,1533.3395,1743.8819,1973.0434,1430.7279,-443.516,131.7487,393.0351,-309.9123,416.8768,83.9924,158.4476,-278.3305,0.0268,0.0332,0.0054,-0.0507,-0.0016,0.0097,-0.0116,0.039,45.4478,46.5295,46.1706,42.4172,45.6095,43.492,42.6501,42.5498
154,154,53.87757,19.03155,9560.6,327.0,LOT283,1,10.0,47.3218,0.7755,38.0624,48.7328,107.476,10.7367,0.0,0.8077,0.1359,0.1409,0.3911,0.6911,0.8515,0.3891,0.4024,-36.8131,-39.0333,-41.0371,20.4357,1.7364,31.2707,227.4464,1.8739,3280.762,-1229.2522,570.7586,-70.1225,871.7966,-13.1324,-1032.3949,3453.6073,21804227.7552,21641531.8283,20144424.4902,22374786.8817,21967984.5066,20381327.128,23058116.6275,22077714.0648,-2500234.4492,1585858.6236,490876.9408,1182046.4947,13272.0035,-953005.8023,-2488737.9788,642653.6793,819.0105,583.3712,910.7626,628.2787,894.9616,865.2192,834.8086,865.6372,906.7032,823.5036,824.4386,948.8095,805.246,743.3423,872.988,623.5481,1278.8478,1596.6349,1452.4072,1983.5121,1252.8765,1537.2069,1349.4839,1632.3365,1355.1116,1209.1886,1637.1644,1600.6701,1742.8479,1415.2367,1276.4804,1556.959,107.358,-157.4107,-270.6753,134.633,-190.9223,197.3373,167.5347,-226.236,0.0227,-0.0047,0.0302,-0.0055,-0.0455,0.0105,-0.0353,-0.0681,44.868,43.7792,46.2709,44.515,42.8762,46.9123,43.27,46.4868
155,155,53.88869,19.01898,9541.3,327.0,LOT283,1,12.0,45.9689,1.0174,37.4969,48.7162,119.9546,13.0832,0.0,0.8926,0.1316,0.1834,0.3749,0.7426,0.8317,0.4129,0.4003,-36.1114,-37.0029,-42.5206,23.9426,1.5967,46.4838,217.8274,2.6473,1358.6945,-633.4769,-1157.0603,-140.0301,1817.4592,-1159.5544,211.759,115.5069,20834259.782,22702408.4627,19352707.7317,23127659.0936,20957908.9782,22279409.9142,22708953.5948,22589825.5888,955658.9711,-286834.2014,1640361.7909,1004737.9003,998882.391,-1425519.6913,-1184153.7133,918140.0716,698.7377,840.8803,763.3062,773.1564,654.4215,758.5142,647.001,951.5422,1055.3269,866.6951,665.3647,917.3614,875.8379,929.5363,684.8491,786.5612,1397.8575,1654.0856,1683.6005,1656.838,1651.535,1413.1673,1382.2279,1492.96,1199.9891,1305.7134,1917.3682,1582.3533,1254.093,1465.3408,1492.1911,1696.5158,219.2336,-146.2626,-136.6795,215.7784,-159.0162,163.0999,53.5967,314.3524,0.0354,-0.0243,-0.0446,-0.0248,-0.0359,0.0143,0.0248,-0.0407,47.5367,42.4445,49.5812,48.2021,45.2875,48.5884,42.9921,43.83
156,156,53.89981,19.00642,9521.6,327.0,LOT283,1,9.0,49.4508,0.9886,41.1142,52.355,100.9474,11.3326,0.0,0.7948,0.1359,0.2101,0.3693,0.6437,0.8436,0.3336,0.3899,-36.7742,-38.8366,-42.1958,18.6575,1.6637,37.3141,221.4073,1.1821,14.5538,-466.7766,2536.5817,2898.3078,1642.7676,750.408,1065.6476,-1507.4054,21941181.187,25427141.6658,24953673.1006,19130473.2049,22945822.039,23007884.2992,23754160.0358,20061381.4873,432288.3285,142455.8457,-511193.961,1839579.5206,8936.7405,-2026402.9778,855051.8159,-254159.3449,659.7552,803.7898,735.9823,889.0424,789.1591,787.4168,897.4632,785.941,713.9488,505.1215,839.5932,862.8001,752.2783,704.5674,671.1246,788.0742,1407.8312,1812.56,1299.8479,1541.5425,1316.6915,1562.6074,1312.4494,1536.1596,1474.0179,1606.6445,1314.6418,1184.5658,1188.8032,1421.6548,1010.0334,1713.172,97.4606,438.4135,-129.1553,118.3622,30.2076,73.9596,-206.3365,-62.4439,0.0762,-0.034,-0.0947,-0.051,-0.0356,-0.0028,0.0616,-0.0447,42.5083,45.6293,46.4386,44.1479,44.2988,47.1864,44.9659,47.5207
157,157,53.91093,18.99385,9501.6,327.0,LOT283,1,12.0,47.9112,1.0568,40.1221,49.7454,102.6933,8.8996,0.0,0.725,0.1218,0.1829,0.4476,0.6537,0.7703,0.398,0.3549,-37.3641,-37.8418,-41.2998,14.6494,1.747,42.6324,225.2728,1.7631,-1453.8954,-5.3969,-1024.7681,-640.2177,-2546.0671,-187.6508,992.5081,-2833.0996,23501705.8188,24700227.938,24287989.7844,22010199.0177,20859664.8077,21927675.873,21792264.4922,21143898.6447,141668.6394,155955.8199,-1762738.0838,593226.782,277487.5373,786502.6803,486170.7699,208351.4872,802.4206,843.9456,813.5445,749.3244,890.7819,931.8965,873.7124,768.9631,706.0732,781.9608,805.0273,761.9826,1017.6095,783.7137,783.2014,979.832,1405.1757,1468.9655,1330.3618,1578.3592,1791.8616,1559.8165,1547.5768,1283.8026,1466.1031,990.3691,1320.3237,1601.9891,1697.0152,1445.2813,1457.7355,1534.4974,158.6713,20.216,-105.788,-281.4407,3.1599,172.6877,172.1207,70.6929,-0.0928,-0.0215,0.0122,0.1136,-0.0496,0.0115,-0.0244,-0.0046,46.6135,45.733,49.0871,43.7625,47.2681,45.5201,48.1882,43.9892
158,158,53.92206,18.98128,9481.6,327.0,LOT283,1,9.0,50.5833,1.2307,43.0286,51.2179,110.5561,8.222,0.0,0.8249,0.1005,0.1157,0.3215,0.6626,0.7676,0.353,0.4175,-36.749,-35.1699,-40.4776,17.4568,2.254,39.851,221.5621,1.9357,-183.5019,-1207.1313,-89.5623,-346.6361,2404.1075,727.0679,516.1657,-3760.6097,19696442.0807,21201042.4341,22106630.8326,25241495.2301,23089945.6902,18352422.5986,20502481.1159,21053670.2901,-332421.9032,472263.001,934657.2412,-797172.6568,-248328.5229,695491.2093,-1525280.9682,1254599.8662,978.1803,736.7098,729.8789,817.1709,750.683,945.8014,924.6788,833.077,628.5062,572.0937,757.7596,820.2685,861.6159,741.8337,730.2472,680.6027,1340.5561,1726.1566,1390.3287,1372.235,1651.4441,1529.4429,1588.3127,1654.1185,1330.5112,1424.2408,1426.0326,1509.0387,1424.2967,1391.8921,1295.7313,1786.1515,159.8264,-206.5994,70.758,-170.1614,-139.2713,-119.8192,219.8425,-258.4779,-0.003,-0.0231,-0.0287,0.0397,0.0129,-0.04,0.0766,-0.1095,44.1033,48.0385,44.129,46.6601,47.033,45.8871,46.2547,45.9364
159,159,53.93318,18.96871,9461.8,327.0,LOT283,1,10.0,46.0725,0.8806,37.9839,47.4016,118.2868,9.8737,0.0,0.7978,0.1304,0.0901,0.2934,0.6737,0.8882,0.424,0.412,-39.348,-39.7388,-42.8197,19.5232,2.0959,40.2144,217.3468,2.2005,423.4836,-61.6942,1220.2213,1071.537,330.7064,580.0666,-90.8089,445.2282,21579618.3455,20952464.6248,22367526.7879,23086618.6132,23884320.7212,21626995.3116,20928420.8971,20101447.242,686107.8348,-603790.7958,1468757.7583,-220757.8813,324656.5749,-231856.1073,-2120701.5563,-652369.7627,859.8391,812.999,945.0309,580.2677,655.7407,884.9288,746.9322,769.7441,809.838,879.1911,932.8937,994.0794,889.4431,848.1303,914.7365,895.0593,1720.7556,1428.7465,1422.2926,1243.6044,1431.2145,1438.3651,1633.6321,1538.3955,1239.3772,1667.0186,1186.5603,1515.6272,1252.82,1632.8164,1485.1144,1010.1892,118.0231,-4.2792,169.2068,1.9674,140.4576,-111.9452,-69.5229,99.5085,0.0177,-0.0813,0.0486,-0.0717,0.0392,0.0756,0.0483,-0.0532,46.1118,41.2458,44.1826,45.8404,46.7322,46.259,44.5329,46.9715
160,160,53.9443,18.95615,9442.4,327.0,LOT283,1,9.0,46.184,1.0683,39.6161,48.7057,120.8768,10.7557,0.0,0.7342,0.1557,0.1366,0.4925,0.7132,0.8353,0.385,0.419,-35.4384,-40.0304,-42.967,19.1512,1.8545,36.6662,216.3468,2.1573,-392.4511,554.5879,1062.3506,326.8632,-236.1391,-2219.8104,411.1605,1538.2588,20608546.5783,24300386.0369,23142881.9877,19550116.4605,22663467.2618,20514210.5522,22521892.3051,23771673.2698,-1096340.3964,-255069.9876,-1401819.2777,2620240.4292,268522.7295,967359.1562,-2148752.8745,961796.5352,736.1629,721.0079,897.7565,982.4894,728.0274,813.3044,845.4261,991.388,707.4886,751.5113,945.5174,678.341,687.6115,739.0053,743.801,698.8483,1516.3516,1552.0625,1564.5741,1341.3688,1477.9616,1452.1473,1458.9546,1403.8096,1687.9059,1512.2063,1464.5991,1435.0079,1535.9252,1550.8362,1142.5305,1560.735,395.7861,-110.7546,-13.7788,293.8223,152.5567,-83.2,327.5872,-140.1952,-0.026,0.035,-0.0629,-0.0728,0.0442,0.0618,0.016,0.1048,46.5105,46.6167,44.4112,44.276,48.5387,47.2711,46.0673,47.8496
161,161,53.95542,18.94358,9423.6,327.0,LOT283,1,12.0,46.429,1.0725,38.8404,49.0433,108.1543,8.0813,0.0,0.7549,0.1033,0.1869,0.3173,0.6938,0.7654,0.381,0.4193,-36.1876,-38.9888,-41.9586,21.6982,2.4692,26.9799,224.1389,2.1456,-33.3423,1724.686,1793.1962,1944.5761,1286.2066,785.3769,974.5068,1185.9953,23623043.3141,21553209.0682,21631199.2491,21549051.3607,24182457.2118,21479822.6159,21821463.433,21200885.8635,-194573.1707,-1027676.7759,-13859.0871,96228.768,554850.4422,-178698.0191,-923209.8076,-2581222.8092,678.7729,746.7617,797.0312,696.1088,706.7956,795.1773,707.9813,875.8392,796.2353,702.8226,835.9339,825.6769,585.1957,769.5214,792.0752,686.4848,1480.3052,1386.5742,1405.4025,1388.9398,1379.9321,1538.5133,1730.1555,1457.507,1270.4191,1774.3555,1756.9452,1342.344,1828.7523,1586.3937,1402.609,1386.202,-168.9552,-9.4721,-20.7224,-265.5693,82.8377,80.2052,-68.9715,338.1018,0.0236,0.087,-0.0387,0.0886,0.0448,0.0499,-0.017,-0.0239,45.1921,45.4099,44.32,50.6462,48.1237,45.4839,48.5475,46.3053
162,162,53.96654,18.93101,9405.5,327.0,LOT283,1,12.0,48.1608,0.7556,39.749,50.6164,128.6987,8.7488,0.0,0.7274,0.0972,0.1808,0.3433,0.6348,0.8988,0.3923,0.4341,-33.304,-40.5863,-40.7008,20.9301,1.6213,43.2367,221.5417,2.1532,667.8322,-698.4266,-425.8976,-451.8605,-71.8574,1523.3533,856.2852,-1907.1442,23350179.1822,24172256.45,21995181.4133,22102861.9891,23753646.524,22736840.006,22937811.2768,21339731.3008,-549985.3063,697777.6109,-525704.4075,-593265.5637,398992.6073,1148528.2253,-817143.6511,-2498356.4148,759.8788,813.8775,846.4264,778.5745,918.6061,875.8559,727.0824,700.9398,645.789,859.1857,741.0342,938.4652,914.0056,831.6865,788.0874,805.7988,1554.4403,1343.6721,1441.038,1387.314,1552.7574,1587.0812,1500.3677,1318.9793,1803.0706,1480.8799,1615.2214,1411.2475,1330.5511,1535.7994,1445.7948,1532.5485,104.3467,-38.6939,-141.5909,-38.3354,8.2299,196.7106,-94.1295,-168.0349,-0.0039,-0.0421,0.0271,-0.0116,-0.0219,0.0172,0.0432,-0.0561,47.7178,44.6677,49.0846,42.3829,42.386,44.4728,46.7185,46.5677
163,163,53.97766,18.91844,9388.4,327.0,LOT283,1,10.0,49.2485,1.2868,41.9702,50.9694,135.9158,10.9148,0.0,0.815,0.1744,0.2292,0.4654,0.7028,0.7669,0.3846,0.3621,-39.1605,-38.6535,-39.8198,15.9415,1.4872,28.5155,221.4014,2.4731,-173.2216,-1715.0001,1745.5472,386.5279,3208.5676,-1083.9051,-1943.5639,1832.1712,23056788.4252,20691519.8717,23063975.5251,23866796.1187,23489206.7296,24543673.3783,23137717.3389,22610198.5525,-967592.3704,-428638.2381,-303779.4309,-2880683.2351,-540916.9659,1315872.0649,-632067.5997,-537158.348,842.6623,858.4312,685.1231,947.6445,1098.3744,802.6217,833.6325,911.7143,635.7531,874.815,769.3285,764.805,644.5289,918.7981,691.8066,714.7163,1615.3856,1649.853,1438.567,1408.7741,1725.5479,1379.5308,1178.7743,1496.7522,1440.1575,1304.8774,1058.7017,1281.8497,1570.7635,1466.7658,1733.2165,1857.3448,130.5574,-61.636,87.9122,350.5161,116.5854,239.8691,-20.8565,-231.9245,-0.0405,0.0285,0.0054,0.0024,-0.0111,-0.0954,0.0137,-0.0041,47.3207,45.28,49.78,43.3724,45.387,42.7935,47.4761,46.2157
164,164,53.98878,18.90587,9372.4,327.0,LOT283,1,9.0,48.8351,0.7897,38.8073,50.7099,149.5358,9.4999,0.0,0.7412,0.1133,0.1614,0.417,0.6816,0.8155,0.4406,0.4034,-35.8394,-39.7252,-43.4281,21.2925,1.6046,28.9748,225.761,2.0621,1445.9691,-321.4661,57.4606,1083.5733,-1415.5439,1433.3804,239.7594,-1516.852,23673225.7955,21013169.477,19463375.4781,23102301.2742,22948730.6905,23456362.7049,19149117.0702,21071155.2928,-1859521.484,306895.0152,-301742.7526,-467839.1078,124286.1118,-530088.7665,-1362759.183,801793.2375,944.0284,924.2989,683.733,764.9908,999.8495,728.2801,902.5318,795.0171,761.5767,733.9435,989.2935,756.436,912.3327,855.9867,681.9026,918.4779,1703.4061,1316.5947,1491.7977,1645.4775,1440.4834,1583.1633,1416.6104,1569.0558,1751.6087,1131.2139,1623.588,1552.2824,1573.7516,1658.1455,954.534,1565.7562,94.467,-54.9628,-304.1128,67.2064,114.9513,-139.4657,-103.5161,35.3982,-0.0022,-0.0364,0.0009,-0.0112,0.0316,0.0128,0.0423,-0.0687,44.2281,43.3139,48.0891,44.1847,44.4915,43.6785,46.6844,43.121
165,165,53.9999,18.89331,9357.6,327.0,LOT283,1,10.0,48.4479,1.1613,41.3011,51.6257,131.3334,9.5705,0.0,0.7692,0.1248,0.2262,0.3418,0.5855,0.8209,0.4182,0.4317,-34.7214,-40.3124,-41.2915,20.2475,1.4367,48.6115,221.2488,1.819,-143.1557,83.7296,-624.736,1169.9665,-1931.4084,835.1341,1701.1443,-814.0935,24298111.9056,21481780.7938,22852470.3413,22085740.5957,23183969.2809,22877545.8165,20053308.8633,19641406.0658,-943723.8004,1447822.3999,354536.8973,989295.0991,-1043895.3984,5436.6154,434369.0407,-1195864.4527,731.398,898.335,637.3998,752.4277,963.4498,795.7177,908.3039,733.8158,871.9811,901.1773,792.765,852.3887,835.7017,899.6681,769.7307,941.8743,1490.9829,1428.8244,1674.5303,1455.7654,1400.743,1374.5215,1457.9164,1458.4283,1061.2042,1342.782,1694.6423,1459.2063,1676.1381,1356.9918,1569.5077,1620.7007,-65.5407,272.1561,91.8625,-105.47,69.8532,-36.9203,124.4671,-197.3426,-0.0189,-0.0262,-0.0225,-0.0307,-0.0381,-0.0737,-0.0781,-0.0373,48.675,43.8918,43.7347,45.4041,46.0744,46.8416,44.3988,45.3678
166,166,54.01102,18.88074,9344.3,327.0,LOT283,1,9.0,46.5236,0.8298,39.3705,48.9702,142.0085,8.5043,0.0,0.7915,0.1305,0.2081,0.4842,0.6946,0.8995,0.3751,0.3868,-36.0007,-41.0931,-41.6202,14.4868,1.7566,49.0949,210.8892,2.0145,-1209.4376,2302.8501,232.1335,645.9747,2861.0362,2176.759,-456.0588,-1192.0019,20918217.8122,22735636.6434,20938709.8257,25129788.2125,20654851.2206,19868571.2123,22619176.7195,23993216.4136,608654.3992,700190.4199,187386.3174,1000446.0154,-1660901.4516,1172585.7199,247628.5174,-415765.2754,623.2487,922.0802,863.9319,755.3559,793.0648,568.6302,1037.9965,877.4356,846.8533,796.5432,750.8133,776.3902,731.4659,855.3138,807.3499,936.1925,1649.6549,1566.1265,1256.4628,1202.9124,1750.6213,1616.8718,1343.8262,1632.3527,1729.4185,1262.0102,1451.5909,1570.8658,1185.8364,1247.956,1683.6005,1351.9439,-157.9216,-209.1357,84.5846,502.5208,-153.7578,279.9371,192.1439,158.4661,-0.0659,0.0154,0.0082,0.0426,-0.0256,-0.0076,0.0792,-0.0285,44.6347,44.5814,45.5047,47.2122,47.8829,45.6794,45.2917,45.8935
167,167,54.02214,18.86817,9332.6,327.0,LOT283,1,10.0,45.5462,1.0315,38.2517,47.975,120.6989,10.1985,0.0,0.8711,0.1308,0.2922,0.3261,0.6594,0.8924,0.3525,0.4093,-34.4175,-39.692,-43.2029,17.8766,2.1954,40.6886,220.037,1.5993,1121.3542,313.8934,-802.2092,-746.0026,304.1413,505.4107,1457.9728,-756.8506,22400929.7065,19535378.3423,20868223.899,21431459.515,21698913.8,23357562.3385,19664942.9107,18315902.9653,1078669.9797,156287.5438,1563750.8328,-135399.5656,405517.0945,-546498.2226,-192470.188,211281.8003,762.86,747.7945,777.5633,659.1341,548.0139,683.1331,671.722,808.7306,785.4357,536.1202,887.0011,851.4368,741.6862,717.4733,727.1228,741.29,1402.8357,1583.6925,1337.5111,1574.6209,1272.2521,1483.9708,1212.0268,1458.5128,1306.6833,1444.051,1389.6641,1628.8971,1687.5716,1796.6064,1279.5114,1851.6392,-22.5876,-1.9801,-78.3034,-110.4926,1.2329,-129.312,68.6704,-123.9283,0.0332,0.1249,0.0277,0.0872,-0.0094,-0.0261,-0.0287,0.0331,42.8207,47.6823,46.5945,45.6008,49.4618,42.2176,44.0663,44.9322
168,168,54.03326,18.8556,9322.5,327.0,LOT283,1,9.0,48.2171,1.0336,39.325,49.8658,117.9923,9.4026,0.0,0.8143,0.1587,0.1886,0.4804,0.6475,0.8651,0.3723,0.4021,-36.3858,-37.0097,-41.3342,8.0123,1.9569,37.0703,217.4071,2.5148,1092.0502,-220.5812,5.5774,-1893.9329,1916.0988,-2304.8009,27.5564,1957.6835,23830141.9638,21272947.2665,21441617.1817,24690466.0868,20594175.1216,23940322.6637,22470956.7779,20451528.7998,-555201.3262,234651.8921,1012706.3036,-748735.4814,-304837.8337,1389387.3021,-1431895.1087,-667470.2681,805.952,755.8437,844.5879,769.3273,964.9521,876.0456,806.5955,879.3176,784.5134,874.8832,740.3352,861.6062,745.204,874.5148,786.8063,823.7195,1566.6878,1615.4295,1721.4646,1596.9197,1589.5516,1390.0334,1881.2138,1385.3013,1842.2484,1267.7468,1336.5123,1441.8095,1715.7105,1459.4704,1911.8864,1626.786,27.0325,14.7218,-7.3181,81.5713,1.3371,61.1731,-50.5093,371.1607,0.0503,-0.0286,0.0618,0.0002,0.1071,0.0138,-0.0311,0.0856,44.8256,45.2002,47.5093,46.5963,44.9439,44.4449,42.5761,46.1747
169,169,54.04438,18.84304,9314.2,327.0,LOT283,1,12.0,47.8054,0.968,40.127,50.2018,114.6194,10.2836,0.0,0.7837,0.0885,0.2218,0.2805,0.6124,0.8285,0.3336,0.4621,-39.0181,-43.469,-39.716,8.1154,2.1217,35.7767,215.5977,2.2973,-1555.3571,-389.7785,490.6485,-644.4549,-223.4477,-505.6901,1580.9805,64.4306,21780526.3832,21995170.2455,22263795.6275,21605221.1794,21029674.5099,22938559.0531,23049339.3914,21329136.4547,464116.463,163463.4117,665059.0058,193165.674,180187.2557,-757823.8256,-48555.6173,-1095242.0338,821.599,794.2711,1003.3569,819.5479,691.2893,753.2627,790.5041,796.8581,871.1095,664.8678,945.4319,773.3141,946.8383,610.7792,657.69,826.5518,1531.9362,1534.1984,1652.1583,1731.9734,1330.1034,1231.8437,1904.6332,1539.665,1551.5748,1361.1799,1779.4425,1336.2521,1514.7857,1482.8845,1490.2377,1225.7482,51.1666,30.5938,-128.3756,-108.637,-321.5213,27.8299,71.2115,158.7721,-0.0504,-0.0771,-0.0312,0.0335,0.0186,0.0154,0.0069,0.0457,46.4957,45.9894,46.6664,49.3436,49.4329,47.4581,46.5727,41.5739
