tick,snapshot_idx,snapshot_time,icao24,callsign,origin_country,latitude,longitude,baro_altitude,geo_altitude,velocity,true_track,vertical_rate,on_ground,time_position,last_contact,position_source,is_anomaly,anomaly_kind
27,27,1700000405.0,4ba8c2,TAR9FX,Turkey,52.19966,21.99015,9517.0,9537.9,245.0,270.0,0.0,False,1700000405.0,1700000405.0,0,0,
27,27,1700000405.0,4cab4c,EZY42AC,United Kingdom,54.44355,19.02525,11760.4,11776.8,238.0,100.0,0.0,False,1700000405.0,1700000405.0,0,0,
28,28,1700000420.0,4ca87b,RYR2KE,Ireland,54.39966,20.04567,10972.7,10992.8,230.0,90.0,0.0,False,1700000420.0,1700000420.0,0,0,
28,28,1700000420.0,471f8b,LOT283,Poland,53.15918,19.9841,9512.4,9526.1,220.0,320.0,0.0,False,1700000420.0,1700000420.0,0,0,
28,28,1700000420.0,3c6589,DLH4ZW,Germany,53.66269,16.05756,11462.6,11478.9,240.0,80.0,0.0,False,1700000420.0,1700000420.0,0,0,
28,28,1700000420.0,4b1805,SWR12X,Switzerland,51.93607,17.48519,10813.5,10831.1,235.0,200.0,0.0,False,1700000420.0,1700000420.0,0,0,
28,28,1700000420.0,440048,BAW893,United Kingdom,54.29200810810812,16.23162366466881,12035.6,12044.8,250.0,60.0,0.0,False,1700000420.0,1700000420.0,0,1,smooth_drift
28,28,1700000420.0,4ac9b0,SAS2HK,Sweden,55.06943,18.30855,10505.6,10520.7,220.0,120.0,0.0,False,1700000420.0,1700000420.0,0,0,
28,28,1700000420.0,3917a3,AFR1219,France,51.05022759126595,13.9579105540782,11012.5,11025.3,225.0,150.0,0.0,False,1700000420.0,1700000420.0,0,1,smooth_drift
28,28,1700000420.0,46b8c1,FIN6KP,Finland,55.2096,20.49091,9994.2,10014.5,215.0,200.0,0.0,False,1700000420.0,1700000420.0,0,0,
28,28,1700000420.0,4ca8e0,RYR3LM,Ireland,53.24595,18.47967,11220.0,11242.8,232.0,240.0,0.0,False,1700000420.0,1700000420.0,0,0,
28,28,1700000420.0,478129,WZZ2BV,Hungary,51.84918,21.13012,10810.0,10828.5,220.0,280.0,0.0,False,1700000420.0,1700000420.0,0,0,
28,28,1700000420.0,4ba8c2,TAR9FX,Turkey,52.19964,21.93623,9523.2,9548.9,245.0,270.0,0.0,False,1700000420.0,1700000420.0,0,0,
28,28,1700000420.0,4cab4c,EZY42AC,United Kingdom,54.43797,19.07962,11761.2,11781.9,238.0,100.0,0.0,False,1700000420.0,1700000420.0,0,0,
29,29,1700000435.0,4ca87b,RYR2KE,Ireland,54.39965,20.09896,10975.9,10999.2,230.0,90.0,0.0,False,1700000435.0,1700000435.0,0,0,
29,29,1700000435.0,471f8b,LOT283,Poland,53.18191,19.95227,9507.8,9527.3,220.0,320.0,0.0,False,1700000435.0,1700000435.0,0,0,
29,29,1700000435.0,3c6589,DLH4ZW,Germany,53.6683,16.11137,11460.9,11476.3,240.0,80.0,0.0,False,1700000435.0,1700000435.0,0,0,
29,29,1700000435.0,4b1805,SWR12X,Switzerland,51.90628,17.46761,10812.8,10825.0,235.0,200.0,0.0,False,1700000435.0,1700000435.0,0,0,
29,29,1700000435.0,440048,BAW893,United Kingdom,54.38944054054054,16.162385224121262,12037.4,12058.7,250.0,60.0,0.0,False,1700000435.0,1700000435.0,0,1,smooth_drift
29,29,1700000435.0,4ac9b0,SAS2HK,Sweden,55.05459,18.35342,10502.6,10522.8,220.0,120.0,0.0,False,1700000435.0,1700000435.0,0,0,
29,29,1700000435.0,3917a3,AFR1219,France,51.104905005239715,13.859185931009568,11014.5,11038.1,225.0,150.0,0.0,False,1700000435.0,1700000435.0,0,1,smooth_drift
29,29,1700000435.0,46b8c1,FIN6KP,Finland,55.18234,20.47354,9995.3,10019.2,215.0,200.0,0.0,False,1700000435.0,1700000435.0,0,0,
29,29,1700000435.0,4ca8e0,RYR3LM,Ireland,53.23029,18.43439,11213.4,11231.8,232.0,240.0,0.0,False,1700000435.0,1700000435.0,0,0,
29,29,1700000435.0,478129,WZZ2BV,Hungary,51.85432,21.0828,10808.6,10834.3,220.0,280.0,0.0,False,1700000435.0,1700000435.0,0,0,
29,29,1700000435.0,4ba8c2,TAR9FX,Turkey,52.19963,21.8823,9524.2,9536.8,245.0,270.0,0.0,False,1700000435.0,1700000435.0,0,0,
29,29,1700000435.0,4cab4c,EZY42AC,United Kingdom,54.43238,19.13397,11759.3,11780.5,238.0,100.0,0.0,False,1700000435.0,1700000435.0,0,0,
30,30,1700000450.0,4ca87b,RYR2KE,Ireland,54.39964,20.15226,10976.4,10998.2,230.0,90.0,0.0,False,1700000450.0,1700000450.0,0,0,
30,30,1700000450.0,471f8b,LOT283,Poland,53.20464,19.92042,9517.5,9528.2,220.0,320.0,0.0,False,1700000450.0,1700000450.0,0,0,
30,30,1700000450.0,3c6589,DLH4ZW,Germany,53.67391,16.16519,11466.5,11490.6,240.0,80.0,0.0,False,1700000450.0,1700000450.0,0,0,
30,30,1700000450.0,4b1805,SWR12X,Switzerland,51.87649,17.45005,10806.0,10828.5,235.0,200.0,0.0,False,1700000450.0,1700000450.0,0,0,
30,30,1700000450.0,440048,BAW893,United Kingdom,54.49077297297296,16.08759678357373,12039.6,12055.1,250.0,60.0,0.0,False,1700000450.0,1700000450.0,0,1,smooth_drift
30,30,1700000450.0,4ac9b0,SAS2HK,Sweden,55.03974,18.39827,10503.7,10518.5,220.0,120.0,0.0,False,1700000450.0,1700000450.0,0,0,
30,30,1700000450.0,3917a3,AFR1219,France,51.16338241921351,13.754611307940936,11014.8,11031.6,225.0,150.0,0.0,False,1700000450.0,1700000450.0,0,1,smooth_drift
30,30,1700000450.0,46b8c1,FIN6KP,Finland,55.15509,20.45618,9999.4,10015.5,215.0,200.0,0.0,False,1700000450.0,1700000450.0,0,0,
30,30,1700000450.0,4ca8e0,RYR3LM,Ireland,53.21464,18.38913,11217.6,11234.3,232.0,240.0,0.0,False,1700000450.0,1700000450.0,0,0,
30,30,1700000450.0,478129,WZZ2BV,Hungary,51.85946,21.03547,10812.5,10824.1,220.0,280.0,0.0,False,1700000450.0,1700000450.0,0,0,
30,30,1700000450.0,4ba8c2,TAR9FX,Turkey,52.19962,21.82838,9523.0,9542.2,245.0,270.0,0.0,False,1700000450.0,1700000450.0,0,0,
30,30,1700000450.0,4cab4c,EZY42AC,United Kingdom,54.42679,19.18832,11768.6,11791.8,238.0,100.0,0.0,False,1700000450.0,1700000450.0,0,0,
31,31,1700000465.0,4ca87b,RYR2KE,Ireland,54.39962,20.20556,10971.9,10995.2,230.0,90.0,0.0,False,1700000465.0,1700000465.0,0,0,
31,31,1700000465.0,471f8b,LOT283,Poland,53.22737,19.88855,9514.7,9543.0,220.0,320.0,0.0,False,1700000465.0,1700000465.0,0,0,
31,31,1700000465.0,3c6589,DLH4ZW,Germany,53.67952,16.21902,11476.7,11493.4,240.0,80.0,0.0,False,1700000465.0,1700000465.0,0,0,
31,31,1700000465.0,4b1805,SWR12X,Switzerland,51.8467,17.4325,10801.1,10820.1,235.0,200.0,0.0,False,1700000465.0,1700000465.0,0,0,
31,31,1700000465.0,440048,BAW893,United Kingdom,54.59590540540541,16.00725834302619,12035.2,12054.0,250.0,60.0,0.0,False,1700000465.0,1700000465.0,0,1,smooth_drift
31,31,1700000465.0,4ac9b0,SAS2HK,Sweden,55.02489,18.44311,10504.3,10517.3,220.0,120.0,0.0,False,1700000465.0,1700000465.0,0,0,
31,31,1700000465.0,3917a3,AFR1219,France,51.225759833187304,13.644286684872291,11009.5,11028.5,225.0,150.0,0.0,False,1700000465.0,1700000465.0,0,1,smooth_drift
31,31,1700000465.0,46b8c1,FIN6KP,Finland,55.12783,20.43883,9992.6,10001.3,215.0,200.0,0.0,False,1700000465.0,1700000465.0,0,0,
31,31,1700000465.0,4ca8e0,RYR3LM,Ireland,53.19898,18.34388,11217.6,11235.1,232.0,240.0,0.0,False,1700000465.0,1700000465.0,0,0,
31,31,1700000465.0,478129,WZZ2BV,Hungary,51.86461,20.98815,10813.7,10837.6,220.0,280.0,0.0,False,1700000465.0,1700000465.0,0,0,
31,31,1700000465.0,4ba8c2,TAR9FX,Turkey,52.19961,21.77446,9528.0,9538.6,245.0,270.0,0.0,False,1700000465.0,1700000465.0,0,0,
31,31,1700000465.0,4cab4c,EZY42AC,United Kingdom,54.4212,19.24267,11773.7,11790.5,238.0,100.0,0.0,False,1700000465.0,1700000465.0,0,0,
32,32,1700000480.0,4ca87b,RYR2KE,Ireland,54.39961,20.25886,10972.7,10987.3,230.0,90.0,0.0,False,1700000480.0,1700000480.0,0,0,
32,32,1700000480.0,471f8b,LOT283,Poland,53.2501,19.85667,9513.9,9523.7,220.0,320.0,0.0,False,1700000480.0,1700000480.0,0,0,
32,32,1700000480.0,3c6589,DLH4ZW,Germany,53.68513,16.27286,11470.8,11486.5,240.0,80.0,0.0,False,1700000480.0,1700000480.0,0,0,
32,32,1700000480.0,4b1805,SWR12X,Switzerland,51.81691,17.41496,10804.7,10824.9,235.0,200.0,0.0,False,1700000480.0,1700000480.0,0,0,
32,32,1700000480.0,440048,BAW893,United Kingdom,54.704887837837845,15.921319902478636,12039.2,12055.0,250.0,60.0,0.0,False,1700000480.0,1700000480.0,0,1,smooth_drift
32,32,1700000480.0,4ac9b0,SAS2HK,Sweden,55.01005,18.48793,10497.7,10517.1,220.0,120.0,0.0,False,1700000480.0,1700000480.0,0,0,
32,32,1700000480.0,3917a3,AFR1219,France,51.29193724716106,13.52816206180366,11007.6,11022.5,225.0,150.0,0.0,False,1700000480.0,1700000480.0,0,1,smooth_drift
32,32,1700000480.0,46b8c1,FIN6KP,Finland,55.10058,20.42149,9988.0,10007.2,215.0,200.0,0.0,False,1700000480.0,1700000480.0,0,0,
32,32,1700000480.0,4ca8e0,RYR3LM,Ireland,53.18332,18.29865,11220.5,11246.1,232.0,240.0,0.0,False,1700000480.0,1700000480.0,0,0,
32,32,1700000480.0,478129,WZZ2BV,Hungary,51.86975,20.94081,10821.5,10840.1,220.0,280.0,0.0,False,1700000480.0,1700000480.0,0,0,
32,32,1700000480.0,4ba8c2,TAR9FX,Turkey,52.19959,21.72053,9525.0,9539.7,245.0,270.0,0.0,False,1700000480.0,1700000480.0,0,0,
32,32,1700000480.0,4cab4c,EZY42AC,United Kingdom,54.41562,19.297,11778.3,11803.0,238.0,100.0,0.0,False,1700000480.0,1700000480.0,0,0,
33,33,1700000495.0,4ca87b,RYR2KE,Ireland,54.3996,20.31216,10968.3,10987.4,230.0,90.0,0.0,False,1700000495.0,1700000495.0,0,0,
33,33,1700000495.0,471f8b,LOT283,Poland,53.27283,19.82477,9512.4,9538.1,220.0,320.0,0.0,False,1700000495.0,1700000495.0,0,0,
33,33,1700000495.0,3c6589,DLH4ZW,Germany,53.69074,16.32671,11464.8,11487.0,240.0,80.0,0.0,False,1700000495.0,1700000495.0,0,0,
33,33,1700000495.0,4b1805,SWR12X,Switzerland,51.78712,17.39743,10803.3,10824.0,235.0,200.0,0.0,False,1700000495.0,1700000495.0,0,0,
33,33,1700000495.0,440048,BAW893,United Kingdom,54.81777027027027,15.829831461931096,12041.9,12054.2,250.0,60.0,0.0,False,1700000495.0,1700000495.0,0,1,smooth_drift
33,33,1700000495.0,4ac9b0,SAS2HK,Sweden,54.9952,18.53273,10501.5,10528.3,220.0,120.0,0.0,False,1700000495.0,1700000495.0,0,0,
33,33,1700000495.0,3917a3,AFR1219,France,51.36196466113486,13.406237438735028,11001.7,11026.5,225.0,150.0,0.0,False,1700000495.0,1700000495.0,0,1,smooth_drift
33,33,1700000495.0,46b8c1,FIN6KP,Finland,55.07332,20.40416,9984.1,10009.9,215.0,200.0,0.0,False,1700000495.0,1700000495.0,0,0,
33,33,1700000495.0,4ca8e0,RYR3LM,Ireland,53.16767,18.25344,11220.9,11233.3,232.0,240.0,0.0,False,1700000495.0,1700000495.0,0,0,
33,33,1700000495.0,478129,WZZ2BV,Hungary,51.8749,20.89347,10818.7,10835.7,220.0,280.0,0.0,False,1700000495.0,1700000495.0,0,0,
33,33,1700000495.0,4ba8c2,TAR9FX,Turkey,52.19958,21.66661,9529.3,9551.8,245.0,270.0,0.0,False,1700000495.0,1700000495.0,0,0,
33,33,1700000495.0,4cab4c,EZY42AC,United Kingdom,54.41003,19.35133,11783.6,11797.1,238.0,100.0,0.0,False,1700000495.0,1700000495.0,0,0,
34,34,1700000510.0,4ca87b,RYR2KE,Ireland,54.39959,20.36546,10978.0,11000.0,230.0,90.0,0.0,False,1700000510.0,1700000510.0,0,0,
34,34,1700000510.0,471f8b,LOT283,Poland,53.29556,19.79285,9507.5,9526.3,220.0,320.0,0.0,False,1700000510.0,1700000510.0,0,0,
34,34,1700000510.0,3c6589,DLH4ZW,Germany,53.69635,16.38056,11456.0,11474.9,240.0,80.0,0.0,False,1700000510.0,1700000510.0,0,0,
34,34,1700000510.0,4b1805,SWR12X,Switzerland,51.75733,17.37992,10800.0,10820.7,235.0,200.0,0.0,False,1700000510.0,1700000510.0,0,0,
34,34,1700000510.0,440048,BAW893,United Kingdom,54.93445270270273,15.732793021383554,12045.1,12067.1,250.0,60.0,0.0,False,1700000510.0,1700000510.0,0,1,smooth_drift
34,34,1700000510.0,4ac9b0,SAS2HK,Sweden,54.98035,18.57752,10498.3,10520.8,220.0,120.0,0.0,False,1700000510.0,1700000510.0,0,0,
34,34,1700000510.0,3917a3,AFR1219,France,51.435892075108626,13.278512815666385,11010.3,11035.1,225.0,150.0,0.0,False,1700000510.0,1700000510.0,0,1,smooth_drift
34,34,1700000510.0,46b8c1,FIN6KP,Finland,55.04607,20.38685,9981.0,9998.0,215.0,200.0,0.0,False,1700000510.0,1700000510.0,0,0,
34,34,1700000510.0,4ca8e0,RYR3LM,Ireland,53.15201,18.20825,11222.6,11234.8,232.0,240.0,0.0,False,1700000510.0,1700000510.0,0,0,
34,34,1700000510.0,478129,WZZ2BV,Hungary,51.88004,20.84613,10815.6,10824.9,220.0,280.0,0.0,False,1700000510.0,1700000510.0,0,0,
34,34,1700000510.0,4ba8c2,TAR9FX,Turkey,52.19957,21.61269,9522.9,9547.3,245.0,270.0,0.0,False,1700000510.0,1700000510.0,0,0,
34,34,1700000510.0,4cab4c,EZY42AC,United Kingdom,54.40444,19.40565,11787.5,11808.1,238.0,100.0,0.0,False,1700000510.0,1700000510.0,0,0,
35,35,1700000525.0,4ca87b,RYR2KE,Ireland,54.39958,20.41876,10974.7,10996.4,230.0,90.0,0.0,False,1700000525.0,1700000525.0,0,0,
35,35,1700000525.0,471f8b,LOT283,Poland,53.31829,19.76092,9510.5,9532.8,220.0,320.0,0.0,False,1700000525.0,1700000525.0,0,0,
35,35,1700000525.0,3c6589,DLH4ZW,Germany,53.70196,16.43442,11469.3,11485.5,240.0,80.0,0.0,False,1700000525.0,1700000525.0,0,0,
35,35,1700000525.0,4b1805,SWR12X,Switzerland,51.72754,17.36241,10795.2,10823.4,235.0,200.0,0.0,False,1700000525.0,1700000525.0,0,0,
35,35,1700000525.0,440048,BAW893,United Kingdom,55.054985135135134,15.630204580836022,12048.3,12065.1,250.0,60.0,0.0,False,1700000525.0,1700000525.0,0,1,smooth_drift
35,35,1700000525.0,4ac9b0,SAS2HK,Sweden,54.9655,18.62229,10490.7,10515.1,220.0,120.0,0.0,False,1700000525.0,1700000525.0,0,0,
35,35,1700000525.0,3917a3,AFR1219,France,51.51361948908242,13.145038192597754,11015.8,11029.8,225.0,150.0,0.0,False,1700000525.0,1700000525.0,0,1,smooth_drift
35,35,1700000525.0,46b8c1,FIN6KP,Finland,55.01881,20.36955,9974.3,9992.7,215.0,200.0,0.0,False,1700000525.0,1700000525.0,0,0,
35,35,1700000525.0,4ca8e0,RYR3LM,Ireland,53.13635,18.16307,11222.4,11242.5,232.0,240.0,0.0,False,1700000525.0,1700000525.0,0,0,
35,35,1700000525.0,478129,WZZ2BV,Hungary,51.88518,20.79877,10819.1,10839.7,220.0,280.0,0.0,False,1700000525.0,1700000525.0,0,0,
35,35,1700000525.0,4ba8c2,TAR9FX,Turkey,52.19956,21.55877,9522.4,9546.5,245.0,270.0,0.0,False,1700000525.0,1700000525.0,0,0,
35,35,1700000525.0,4cab4c,EZY42AC,United Kingdom,54.39886,19.45997,11783.4,11818.0,238.0,100.0,0.0,False,1700000525.0,1700000525.0,0,0,
36,36,1700000540.0,4ca87b,RYR2KE,Ireland,54.39957,20.47205,10972.6,10996.0,230.0,90.0,0.0,False,1700000540.0,1700000540.0,0,0,
36,36,1700000540.0,471f8b,LOT283,Poland,53.34102,19.72897,9515.0,9540.7,220.0,320.0,0.0,False,1700000540.0,1700000540.0,0,0,
36,36,1700000540.0,3c6589,DLH4ZW,Germany,53.70757,16.48828,11469.3,11500.9,240.0,80.0,0.0,False,1700000540.0,1700000540.0,0,0,
36,36,1700000540.0,4b1805,SWR12X,Switzerland,51.69775,17.34492,10804.5,10825.6,235.0,200.0,0.0,False,1700000540.0,1700000540.0,0,0,
36,36,1700000540.0,440048,BAW893,United Kingdom,55.17936756756758,15.522016140288475,12044.3,12061.5,250.0,60.0,0.0,False,1700000540.0,1700000540.0,0,1,smooth_drift
36,36,1700000540.0,4ac9b0,SAS2HK,Sweden,54.95066,18.66704,10491.0,10502.6,220.0,120.0,0.0,False,1700000540.0,1700000540.0,0,0,
36,36,1700000540.0,3917a3,AFR1219,France,51.5951969030562,13.00576356952912,11010.6,11027.4,225.0,150.0,0.0,False,1700000540.0,1700000540.0,0,1,smooth_drift
36,36,1700000540.0,46b8c1,FIN6KP,Finland,54.99156,20.35226,9975.1,9993.6,215.0,200.0,0.0,False,1700000540.0,1700000540.0,0,0,
36,36,1700000540.0,4ca8e0,RYR3LM,Ireland,53.1207,18.1179,11220.1,11238.5,232.0,240.0,0.0,False,1700000540.0,1700000540.0,0,0,
36,36,1700000540.0,478129,WZZ2BV,Hungary,51.89033,20.75142,10819.7,10847.5,220.0,280.0,0.0,False,1700000540.0,1700000540.0,0,0,
36,36,1700000540.0,4ba8c2,TAR9FX,Turkey,52.19955,21.50484,9516.3,9533.1,245.0,270.0,0.0,False,1700000540.0,1700000540.0,0,0,
36,36,1700000540.0,4cab4c,EZY42AC,United Kingdom,54.39327,19.51427,11781.9,11799.6,238.0,100.0,0.0,False,1700000540.0,1700000540.0,0,0,
37,37,1700000555.0,4ca87b,RYR2KE,Ireland,54.39955,20.52535,10960.3,10975.6,230.0,90.0,0.0,False,1700000555.0,1700000555.0,0,0,
37,37,1700000555.0,471f8b,LOT283,Poland,53.36375,19.697,9512.9,9532.1,220.0,320.0,0.0,False,1700000555.0,1700000555.0,0,0,
37,37,1700000555.0,3c6589,DLH4ZW,Germany,53.71318,16.54216,11472.0,11489.9,240.0,80.0,0.0,False,1700000555.0,1700000555.0,0,0,
37,37,1700000555.0,4b1805,SWR12X,Switzerland,51.66796,17.32744,10802.1,10824.8,235.0,200.0,0.0,False,1700000555.0,1700000555.0,0,0,
37,37,1700000555.0,440048,BAW893,United Kingdom,55.307600000000015,15.408377699740921,12041.3,12067.2,250.0,60.0,0.0,False,1700000555.0,1700000555.0,0,1,smooth_drift
37,37,1700000555.0,4ac9b0,SAS2HK,Sweden,54.93581,18.71178,10492.1,10513.6,220.0,120.0,0.0,False,1700000555.0,1700000555.0,0,0,
37,37,1700000555.0,3917a3,AFR1219,France,51.68062431702999,12.860688946460485,10998.6,11022.6,225.0,150.0,0.0,False,1700000555.0,1700000555.0,0,1,smooth_drift
37,37,1700000555.0,46b8c1,FIN6KP,Finland,54.9643,20.33498,9978.7,10009.6,215.0,200.0,0.0,False,1700000555.0,1700000555.0,0,0,
37,37,1700000555.0,4ca8e0,RYR3LM,Ireland,53.10504,18.07276,11211.2,11232.8,232.0,240.0,0.0,False,1700000555.0,1700000555.0,0,0,
37,37,1700000555.0,478129,WZZ2BV,Hungary,51.89547,20.70406,10818.4,10841.8,220.0,280.0,0.0,False,1700000555.0,1700000555.0,0,0,
37,37,1700000555.0,4ba8c2,TAR9FX,Turkey,52.19953,21.45092,9514.3,9531.7,245.0,270.0,0.0,False,1700000555.0,1700000555.0,0,0,
37,37,1700000555.0,4cab4c,EZY42AC,United Kingdom,54.38768,19.56857,11779.0,11796.8,238.0,100.0,0.0,False,1700000555.0,1700000555.0,0,0,
38,38,1700000570.0,4ca87b,RYR2KE,Ireland,54.39954,20.57865,10954.4,10976.1,230.0,90.0,0.0,False,1700000570.0,1700000570.0,0,0,
38,38,1700000570.0,471f8b,LOT283,Poland,53.38648,19.66502,9516.0,9533.3,220.0,320.0,0.0,False,1700000570.0,1700000570.0,0,0,
38,38,1700000570.0,3c6589,DLH4ZW,Germany,53.71879,16.59604,11469.7,11490.8,240.0,80.0,0.0,False,1700000570.0,1700000570.0,0,0,
38,38,1700000570.0,4b1805,SWR12X,Switzerland,51.63817,17.30997,10804.7,10825.3,235.0,200.0,0.0,False,1700000570.0,1700000570.0,0,0,
38,38,1700000570.0,440048,BAW893,United Kingdom,55.43968243243243,15.289139259193384,12048.7,12073.2,250.0,60.0,0.0,False,1700000570.0,1700000570.0,0,1,smooth_drift
38,38,1700000570.0,4ac9b0,SAS2HK,Sweden,54.92096,18.7565,10484.4,10508.8,220.0,120.0,0.0,False,1700000570.0,1700000570.0,0,0,
38,38,1700000570.0,3917a3,AFR1219,France,51.769851731003776,12.709864323391846,10994.8,11017.1,225.0,150.0,0.0,False,1700000570.0,1700000570.0,0,1,smooth_drift
38,38,1700000570.0,46b8c1,FIN6KP,Finland,54.93704,20.31771,9973.5,9983.6,215.0,200.0,0.0,False,1700000570.0,1700000570.0,0,0,
38,38,1700000570.0,4ca8e0,RYR3LM,Ireland,53.08938,18.02763,11213.8,11231.2,232.0,240.0,0.0,False,1700000570.0,1700000570.0,0,0,
38,38,1700000570.0,478129,WZZ2BV,Hungary,51.90062,20.65669,10820.1,10836.0,220.0,280.0,0.0,False,1700000570.0,1700000570.0,0,0,
38,38,1700000570.0,4ba8c2,TAR9FX,Turkey,52.19952,21.397,9502.7,9516.3,245.0,270.0,0.0,False,1700000570.0,1700000570.0,0,0,
38,38,1700000570.0,4cab4c,EZY42AC,United Kingdom,54.38209,19.62286,11781.4,11800.3,238.0,100.0,0.0,False,1700000570.0,1700000570.0,0,0,
39,39,1700000585.0,4ca87b,RYR2KE,Ireland,54.39953,20.63195,10955.3,10973.6,230.0,90.0,0.0,False,1700000585.0,1700000585.0,0,0,
39,39,1700000585.0,471f8b,LOT283,Poland,53.40921,19.63301,9519.4,9541.0,220.0,320.0,0.0,False,1700000585.0,1700000585.0,0,0,
39,39,1700000585.0,3c6589,DLH4ZW,Germany,53.7244,16.64992,11472.9,11501.2,240.0,80.0,0.0,False,1700000585.0,1700000585.0,0,0,
39,39,1700000585.0,4b1805,SWR12X,Switzerland,51.60838,17.29251,10807.5,10830.6,235.0,200.0,0.0,False,1700000585.0,1700000585.0,0,0,
39,39,1700000585.0,440048,BAW893,United Kingdom,55.57561486486488,15.164400818645838,12044.3,12061.5,250.0,60.0,0.0,False,1700000585.0,1700000585.0,0,1,smooth_drift
39,39,1700000585.0,4ac9b0,SAS2HK,Sweden,54.90612,18.80121,10474.1,10498.8,220.0,120.0,0.0,False,1700000585.0,1700000585.0,0,0,
39,39,1700000585.0,3917a3,AFR1219,France,51.86297914497756,12.553239700323212,10994.8,11020.4,225.0,150.0,0.0,False,1700000585.0,1700000585.0,0,1,smooth_drift
39,39,1700000585.0,46b8c1,FIN6KP,Finland,54.90979,20.30046,9981.2,10006.9,215.0,200.0,0.0,False,1700000585.0,1700000585.0,0,0,
39,39,1700000585.0,4ca8e0,RYR3LM,Ireland,53.07373,17.98251,11211.9,11234.5,232.0,240.0,0.0,False,1700000585.0,1700000585.0,0,0,
39,39,1700000585.0,478129,WZZ2BV,Hungary,51.90576,20.60932,10819.6,10841.2,220.0,280.0,0.0,False,1700000585.0,1700000585.0,0,0,
39,39,1700000585.0,4ba8c2,TAR9FX,Turkey,52.19951,21.34307,9511.1,9537.2,245.0,270.0,0.0,False,1700000585.0,1700000585.0,0,0,
39,39,1700000585.0,4cab4c,EZY42AC,United Kingdom,54.37651,19.67715,11785.0,11799.9,238.0,100.0,0.0,False,1700000585.0,1700000585.0,0,0,
40,40,1700000600.0,4ca87b,RYR2KE,Ireland,54.39952,20.68525,10957.1,10977.6,230.0,90.0,0.0,False,1700000600.0,1700000600.0,0,0,
40,40,1700000600.0,471f8b,LOT283,Poland,53.43194,19.60099,9517.3,9539.7,220.0,320.0,0.0,False,1700000600.0,1700000600.0,0,0,
40,40,1700000600.0,3c6589,DLH4ZW,Germany,53.73001,16.70382,11469.5,11491.0,240.0,80.0,0.0,False,1700000600.0,1700000600.0,0,0,
40,40,1700000600.0,4b1805,SWR12X,Switzerland,51.57859,17.27506,10806.0,10822.8,235.0,200.0,0.0,False,1700000600.0,1700000600.0,0,0,
40,40,1700000600.0,440048,BAW893,United Kingdom,55.71539729729729,15.034112378098293,12043.7,12063.0,250.0,60.0,0.0,False,1700000600.0,1700000600.0,0,1,smooth_drift
40,40,1700000600.0,4ac9b0,SAS2HK,Sweden,54.89127,18.8459,10475.8,10489.7,220.0,120.0,0.0,False,1700000600.0,1700000600.0,0,0,
40,40,1700000600.0,3917a3,AFR1219,France,51.95995655895132,12.390865077254583,10995.5,11024.0,225.0,150.0,0.0,False,1700000600.0,1700000600.0,0,1,smooth_drift
40,40,1700000600.0,46b8c1,FIN6KP,Finland,54.88253,20.28321,9983.1,10004.4,215.0,200.0,0.0,False,1700000600.0,1700000600.0,0,0,
40,40,1700000600.0,4ca8e0,RYR3LM,Ireland,53.05807,17.93742,11211.2,11226.3,232.0,240.0,0.0,False,1700000600.0,1700000600.0,0,0,
40,40,1700000600.0,478129,WZZ2BV,Hungary,51.9109,20.56194,10821.2,10846.0,220.0,280.0,0.0,False,1700000600.0,1700000600.0,0,0,
40,40,1700000600.0,4ba8c2,TAR9FX,Turkey,52.1995,21.28915,9514.8,9536.4,245.0,270.0,0.0,False,1700000600.0,1700000600.0,0,0,
40,40,1700000600.0,4cab4c,EZY42AC,United Kingdom,54.37092,19.73142,11787.0,11810.1,238.0,100.0,0.0,False,1700000600.0,1700000600.0,0,0,
41,41,1700000615.0,4ca87b,RYR2KE,Ireland,54.39951,20.73855,10958.2,10979.0,230.0,90.0,0.0,False,1700000615.0,1700000615.0,0,0,
41,41,1700000615.0,471f8b,LOT283,Poland,53.45467,19.56896,9516.4,9547.9,220.0,320.0,0.0,False,1700000615.0,1700000615.0,0,0,
41,41,1700000615.0,3c6589,DLH4ZW,Germany,53.73562,16.75772,11467.2,11481.6,240.0,80.0,0.0,False,1700000615.0,1700000615.0,0,0,
41,41,1700000615.0,4b1805,SWR12X,Switzerland,51.54879,17.25763,10801.6,10819.5,235.0,200.0,0.0,False,1700000615.0,1700000615.0,0,0,
41,41,1700000615.0,440048,BAW893,United Kingdom,55.858979729729754,14.89832393755076,12042.1,12057.3,250.0,60.0,0.0,False,1700000615.0,1700000615.0,0,1,smooth_drift
41,41,1700000615.0,4ac9b0,SAS2HK,Sweden,54.87642,18.89057,10482.3,10496.3,220.0,120.0,0.0,False,1700000615.0,1700000615.0,0,0,
41,41,1700000615.0,3917a3,AFR1219,France,52.06078397292513,12.222690454185935,10992.8,11012.2,225.0,150.0,0.0,False,1700000615.0,1700000615.0,0,1,smooth_drift
41,41,1700000615.0,46b8c1,FIN6KP,Finland,54.85528,20.26598,9975.8,10003.6,215.0,200.0,0.0,False,1700000615.0,1700000615.0,0,0,
41,41,1700000615.0,4ca8e0,RYR3LM,Ireland,53.04241,17.89234,11204.5,11223.7,232.0,240.0,0.0,False,1700000615.0,1700000615.0,0,0,
